﻿year,level_of_edu,quarter,_id,labor_force_sta,region,value,unit,source
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 1,926,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 1,927,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,266.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 1,928,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,804.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 1,929,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,235.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 1,930,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,84.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 1,931,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,1.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 1,932,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,1.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,933,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,3.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,934,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 1,935,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 1,936,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 1,937,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,157.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 1,938,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,1809.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 1,939,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,183.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 1,940,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,93.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 1,941,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,53.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 1,942,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,9.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 1,943,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 1,944,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,10.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,945,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,6.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,946,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,5.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 1,947,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 1,948,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,2.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 1,949,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,2.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 1,950,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,56.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 1,951,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,81.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 1,952,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,91.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 1,953,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,80.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 1,954,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,17.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 1,955,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 1,956,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,78.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,957,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,23.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,958,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,82.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 1,959,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 1,960,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 1,961,ทำงานบ้าน,ภาคใต้,29.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 1,962,ทำงานบ้าน,ภาคใต้,159.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 1,963,ทำงานบ้าน,ภาคใต้,152.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 1,964,ทำงานบ้าน,ภาคใต้,109.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 1,965,ทำงานบ้าน,ภาคใต้,90.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 1,966,ทำงานบ้าน,ภาคใต้,18.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 1,967,ทำงานบ้าน,ภาคใต้,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 1,968,ทำงานบ้าน,ภาคใต้,57.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,969,ทำงานบ้าน,ภาคใต้,21.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,970,ทำงานบ้าน,ภาคใต้,8.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 1,971,ทำงานบ้าน,ภาคใต้,0.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 1,972,ทำงานบ้าน,ภาคใต้,0.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 1,973,เรียนหนังสือ,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 1,974,เรียนหนังสือ,ภาคใต้,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 1,975,เรียนหนังสือ,ภาคใต้,125.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 1,976,เรียนหนังสือ,ภาคใต้,348.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 1,977,เรียนหนังสือ,ภาคใต้,152.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 1,978,เรียนหนังสือ,ภาคใต้,45.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 1,979,เรียนหนังสือ,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 1,980,เรียนหนังสือ,ภาคใต้,1.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,981,เรียนหนังสือ,ภาคใต้,3.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,982,เรียนหนังสือ,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 1,983,เรียนหนังสือ,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 1,984,เรียนหนังสือ,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 1,985,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,155.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 1,986,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,417.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 1,987,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,70.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 1,988,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,28.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 1,989,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,25.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 1,990,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,5.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 1,991,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,0.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 1,992,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,12.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,993,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,8.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,994,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,5.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 1,995,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,2.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 1,996,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,3.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 1,997,อื่นๆ,ภาคใต้,1.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 1,998,อื่นๆ,ภาคใต้,6.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 1,999,อื่นๆ,ภาคใต้,20.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 1,1000,อื่นๆ,ภาคใต้,33.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 1,1001,อื่นๆ,ภาคใต้,21.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 1,1002,อื่นๆ,ภาคใต้,5.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 1,1003,อื่นๆ,ภาคใต้,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 1,1004,อื่นๆ,ภาคใต้,46.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,1005,อื่นๆ,ภาคใต้,7.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,1006,อื่นๆ,ภาคใต้,32.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 1,1007,อื่นๆ,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 1,1008,อื่นๆ,ภาคใต้,1.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 2,1009,ทำงานบ้าน,กรุงเทพมหานคร,18.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1010,ทำงานบ้าน,กรุงเทพมหานคร,74.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 2,1011,ทำงานบ้าน,กรุงเทพมหานคร,96.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 2,1012,ทำงานบ้าน,กรุงเทพมหานคร,88.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 2,1013,ทำงานบ้าน,กรุงเทพมหานคร,87.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 2,1014,ทำงานบ้าน,กรุงเทพมหานคร,30.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 2,1015,ทำงานบ้าน,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 2,1016,ทำงานบ้าน,กรุงเทพมหานคร,120.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,1017,ทำงานบ้าน,กรุงเทพมหานคร,30.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,1018,ทำงานบ้าน,กรุงเทพมหานคร,7.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 2,1019,ทำงานบ้าน,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 2,1020,ทำงานบ้าน,กรุงเทพมหานคร,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 2,1021,เรียนหนังสือ,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1022,เรียนหนังสือ,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 2,1023,เรียนหนังสือ,กรุงเทพมหานคร,34.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 2,1024,เรียนหนังสือ,กรุงเทพมหานคร,189.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 2,1025,เรียนหนังสือ,กรุงเทพมหานคร,232.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 2,1026,เรียนหนังสือ,กรุงเทพมหานคร,16.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 2,1027,เรียนหนังสือ,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 2,1028,เรียนหนังสือ,กรุงเทพมหานคร,3.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,1029,เรียนหนังสือ,กรุงเทพมหานคร,2.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,1030,เรียนหนังสือ,กรุงเทพมหานคร,2.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 2,1031,เรียนหนังสือ,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 2,1032,เรียนหนังสือ,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 2,1033,ยังเด็กชรา/ไม่สามารถทำงานได้,กรุงเทพมหานคร,72.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1034,ยังเด็กชรา/ไม่สามารถทำงานได้,กรุงเทพมหานคร,264.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 2,1035,ยังเด็กชรา/ไม่สามารถทำงานได้,กรุงเทพมหานคร,109.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 2,1036,ยังเด็กชรา/ไม่สามารถทำงานได้,กรุงเทพมหานคร,75.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 2,1037,ยังเด็กชรา/ไม่สามารถทำงานได้,กรุงเทพมหานคร,74.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 2,1038,ยังเด็กชรา/ไม่สามารถทำงานได้,กรุงเทพมหานคร,23.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 2,1039,ยังเด็กชรา/ไม่สามารถทำงานได้,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 2,1040,ยังเด็กชรา/ไม่สามารถทำงานได้,กรุงเทพมหานคร,97.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,1041,ยังเด็กชรา/ไม่สามารถทำงานได้,กรุงเทพมหานคร,29.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,1042,ยังเด็กชรา/ไม่สามารถทำงานได้,กรุงเทพมหานคร,24.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 2,1043,ยังเด็กชรา/ไม่สามารถทำงานได้,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 2,1044,ยังเด็กชรา/ไม่สามารถทำงานได้,กรุงเทพมหานคร,3.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 2,1045,อื่นๆ,กรุงเทพมหานคร,1.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1046,อื่นๆ,กรุงเทพมหานคร,20.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 2,1047,อื่นๆ,กรุงเทพมหานคร,28.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 2,1048,อื่นๆ,กรุงเทพมหานคร,39.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 2,1049,อื่นๆ,กรุงเทพมหานคร,36.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 2,1050,อื่นๆ,กรุงเทพมหานคร,16.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 2,1051,อื่นๆ,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 2,1052,อื่นๆ,กรุงเทพมหานคร,144.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,1053,อื่นๆ,กรุงเทพมหานคร,21.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,1054,อื่นๆ,กรุงเทพมหานคร,23.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 2,1055,อื่นๆ,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 2,1056,อื่นๆ,กรุงเทพมหานคร,5.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 2,1057,ทำงานบ้าน,ภาคกลาง,60.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1058,ทำงานบ้าน,ภาคกลาง,346.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 2,1059,ทำงานบ้าน,ภาคกลาง,330.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 2,1060,ทำงานบ้าน,ภาคกลาง,288.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 2,1061,ทำงานบ้าน,ภาคกลาง,203.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 2,1062,ทำงานบ้าน,ภาคกลาง,63.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 2,1063,ทำงานบ้าน,ภาคกลาง,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 2,1064,ทำงานบ้าน,ภาคกลาง,162.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,1065,ทำงานบ้าน,ภาคกลาง,72.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,1066,ทำงานบ้าน,ภาคกลาง,10.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 2,1067,ทำงานบ้าน,ภาคกลาง,2.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 2,1068,ทำงานบ้าน,ภาคกลาง,14.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 2,1069,เรียนหนังสือ,ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1070,เรียนหนังสือ,ภาคกลาง,2.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 2,1071,เรียนหนังสือ,ภาคกลาง,135.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 2,1072,เรียนหนังสือ,ภาคกลาง,560.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 2,1073,เรียนหนังสือ,ภาคกลาง,345.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 2,1074,เรียนหนังสือ,ภาคกลาง,74.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 2,1075,เรียนหนังสือ,ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 2,1076,เรียนหนังสือ,ภาคกลาง,4.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,1077,เรียนหนังสือ,ภาคกลาง,9.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,1078,เรียนหนังสือ,ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 2,1079,เรียนหนังสือ,ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 2,1080,เรียนหนังสือ,ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 2,1081,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคกลาง,207.1,พันคน,สำนักงานสถิติแห่งชาติ
