province,sex,quarter,_id,year,value,attribute,unit,educational,source
หนองคาย,หญิง,ไตรมาสที่ 3,12690,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12691,2566,228401,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12692,2566,1863,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12693,2566,31703,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12694,2566,77759,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12695,2566,42188,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12696,2566,40443,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12697,2566,33091,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12698,2566,7351,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12699,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12700,2566,34384,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12701,2566,17688,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12702,2566,11244,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12703,2566,5451,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12704,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12705,2566,61,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12706,2566,122896,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12707,2566,330,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12708,2566,15964,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12709,2566,43412,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12710,2566,24891,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12711,2566,23837,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12712,2566,17527,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12713,2566,6309,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12714,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12715,2566,14463,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12716,2566,5974,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12717,2566,6961,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12718,2566,1528,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12719,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12720,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12721,2566,105505,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12722,2566,1533,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12723,2566,15739,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12724,2566,34347,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12725,2566,17297,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12726,2566,16606,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12727,2566,15564,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12728,2566,1042,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12729,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12730,2566,19921,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12731,2566,11714,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12732,2566,4283,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12733,2566,3924,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12734,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 4,12735,2566,61,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12736,2567,221133,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12737,2567,1413,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12738,2567,33440,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12739,2567,70816,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12740,2567,42588,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12741,2567,36298,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12742,2567,30001,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12743,2567,6297,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12744,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12745,2567,36577,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12746,2567,17558,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12747,2567,14501,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12748,2567,4518,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12749,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 1,12750,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12751,2567,121566,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12752,2567,476,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12753,2567,17390,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12754,2567,40433,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12755,2567,26379,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12756,2567,21575,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12757,2567,16754,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12758,2567,4821,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12759,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12760,2567,15313,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12761,2567,5826,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12762,2567,8661,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12763,2567,826,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12764,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 1,12765,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12766,2567,99567,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12767,2567,938,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12768,2567,16050,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12769,2567,30384,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12770,2567,16209,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12771,2567,14722,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12772,2567,13247,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12773,2567,1475,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12774,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12775,2567,21264,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12776,2567,11732,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12777,2567,5840,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12778,2567,3692,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12779,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 1,12780,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12781,2567,218774,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12782,2567,2426,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12783,2567,26997,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12784,2567,72198,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12785,2567,40345,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12786,2567,40976,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12787,2567,31422,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12788,2567,8769,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12789,2567,785,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12790,2567,35831,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12791,2567,17896,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12792,2567,13155,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12793,2567,4780,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12794,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 2,12795,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12796,2567,119454,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12797,2567,770,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12798,2567,14426,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12799,2567,43196,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12800,2567,21880,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12801,2567,23390,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12802,2567,18071,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12803,2567,4535,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12804,2567,785,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12805,2567,15792,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12806,2567,6698,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12807,2567,8027,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12808,2567,1067,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12809,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 2,12810,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12811,2567,99320,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12812,2567,1656,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12813,2567,12571,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12814,2567,29002,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12815,2567,18466,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12816,2567,17586,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12817,2567,13352,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12818,2567,4234,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12819,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12820,2567,20040,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12821,2567,11198,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12822,2567,5128,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12823,2567,3713,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12824,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 2,12825,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12826,2567,207754,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12827,2567,2205,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12828,2567,31539,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12829,2567,62914,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12830,2567,36858,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12831,2567,36529,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12832,2567,31503,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12833,2567,5026,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12834,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12835,2567,37709,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12836,2567,21905,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12837,2567,11203,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12838,2567,4601,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12839,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 3,12840,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12841,2567,115978,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12842,2567,327,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12843,2567,16309,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12844,2567,36800,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12845,2567,24687,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12846,2567,20751,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12847,2567,18145,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12848,2567,2607,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12849,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12850,2567,17103,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12851,2567,8236,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12852,2567,6667,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12853,2567,2201,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12854,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 3,12855,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12856,2567,91776,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12857,2567,1878,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12858,2567,15230,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12859,2567,26114,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12860,2567,12171,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12861,2567,15778,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12862,2567,13359,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12863,2567,2419,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12864,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12865,2567,20606,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12866,2567,13669,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
