FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
สันทราย-ท่าช้าง,20500002425515,จ3-2(1)-24/51ชม,สารภี,เชียงใหม่,นางสาวบุษรา ใจทาวงศ์,1,1133,ชายบุษรา,อบผลิตผลทางการเกษตร อาทิ ลำไย,หยุดชั่วคราว,2023-04-18T21:00:05,98.96874,107,18.63102,-,สันทราย
-,20500003025512,จ3-2(1)-30/51ชม,สารภี,เชียงใหม่,นางวิลัยวรรณ์ เฉิน,5,1134,นางวิลัยวรรณ์ เฉิน,อบผลิตผลทางการเกษตร อาทิ ลำไย และห้องเย็นเก็บลำไย,ดำเนินกิจการ,2023-04-18T21:00:05,99.01328,88/1,18.69238,-,หนองแฝก
NULL,20520000125511,จ3-1-1/51ลป,วังเหนือ,ลำปาง,นายนิรันดร ศิริวัฒนกุล,6,1135,สถานีบ่มใบยาสูบขุนวัง,บ่มใบยาสูบ,ดำเนินกิจการ,2023-04-18T21:00:05,99.61751,7,19.18415,NULL,วังเหนือ
เลียบคลองชลประทาน,20500201225518,จ3-50(4)-12/51ชม,สันป่าตอง,เชียงใหม่,ห้างหุ้นส่วนจำกัด เชียงใหม่ 49 คอนสตรัคชั่น,3,1136,ห้างหุ้นส่วนจำกัด เชียงใหม่ 49 คอนสตรัคชั่น,ผลิตแอสฟัลท์ติกคอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,98.886944,99,18.577222,NULL,มะขุนหวาน
เลียบครองชลประธาน,20500005725515,จ3-58(1)-57/51ชม,หางดง,เชียงใหม่,ห้างหุ้นส่วนจำกัด พี.ดับบลิว.เอส.คอนกรีต,3,1137,ห้างหุ้นส่วนจำกัด พี.ดับบลิว.เอส.คอนกรีต,คอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,98.89998,222,18.69792,NULL,น้ำแพร่
NULL,20500010025513,จ3-95(1)-100/51ชม,แม่ริม,เชียงใหม่,นายบุญรัตน์ ตรีวัฒนาวงศ์,4,1138,เชียงแสง,ศูนย์บริการ เคาะพ่นสีรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,98.96809,217,18.85505,NULL,ดอนแก้ว
-,10500000425501,3-8(1)-4/50ชม,ฝาง,เชียงใหม่,บริษัท ฝางอินเตอร์ฟูดส์ จำกัด,17,1139,บริษัท ฝางอินเตอร์ฟูดส์ จำกัด,ผลิตข้าวโพดหวานและผลไม้บรรจุกระป๋อง,ดำเนินกิจการ,2023-04-18T21:00:05,99.232242,212,19.907973,-,เวียง
-,20510006525509,จ3-105-65/50ลพ,เมืองลำพูน,ลำพูน,ห้างหุ้นส่วนจำกัด วีพี พลาสติก,4,1140,ห้างหุ้นส่วนจำกัด วีพี พลาสติก,คัดแยกวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย เช่น เศษกระดาษ เศษพลาสติก เศษโลหะ โฟม บดย่อยพลาสติก อัดเศษโลหะ และทำเม็ดพลาสติกจากเศษพลาสติกเก่า,ดำเนินกิจการ,2023-04-18T21:00:05,99.02684,259,18.65654,-,หนองช้างคืน
NULL,20500002325509,จ3-28(1)-23/50ชม,สันกำแพง,เชียงใหม่,บริษัท น่ารัก โฮลดิ้ง จำกัด,4,1141,บริษัท น่ารัก โฮลดิ้ง จำกัด,"ตัดเย็บเสื้อผ้าสำเร็จรูป,ทอผ้า",ดำเนินกิจการ,2023-04-18T21:00:05,99.08446,149/17,18.77523,NULL,ต้นเปา
-,20570000425502,จ3-33-4/50ชร,แม่สาย,เชียงราย,บริษัท โอซาก้า มารูนิ (ไทยแลนด์) จำกัด,11,1142,บริษัท โอซาก้า มารูนิ (ไทยแลนด์) จำกัด,ผลิตชิ้นส่วนรองเท้า และรองเท้าสำเร็จรูป,ดำเนินกิจการ,2023-04-18T21:00:05,99.92028,289/1,20.43979,-,แม่สาย
NULL,20520023125506,จ3-3(2)-231/50ลป,แม่ทะ,ลำปาง,นายทวีศักดิ์ กาญจนมยูร,6,1143,NULL,ขุดดินลูกรัง,ดำเนินกิจการ,2023-04-18T21:00:05,99.47263,โฉนดที่ดินเลขที่50180,18.1503,NULL,น้ำโจ้
-,20540001725507,จ3-2(1)-17/50พร,ร้องกวาง,แพร่,บริษัท ซุนเฮงหลีรุ่งเรืองทรัพย์ จำกัด,4,1144,บริษัท ซุ่นเฮงหลีรุ่งเรืองทรัพย์ จำกัด,อบ เก็บรักษาเมล็ดพืช ในไซโลโกดัง,ดำเนินกิจการ,2023-04-18T21:00:05,100.271980762482,70,18.2915015180157,-,ร้องเข็ม
หนองเต่า-น้ำเกี๋ยน,20550001125483,จ3-2(1)-11/48นน,ภูเพียง,น่าน,บริษัท ชินอุตสาหกรรมการเกษตร จำกัด,3,1145,บริษัท ชินอุตสาหกรรมการเกษตร จำกัด,กะเทาะเมล็ดพืช อบเมล็ดพืช และเก็บรักษาผลผลิตจากพืชในไซโลและโกดัง,หยุดชั่วคราว,2023-04-18T21:00:05,100.80755,359,18.74114,NULL,ม่วงตึ๊ด
-,20520000225501,จ3-5(1)-2/50ลป,แม่ทะ,ลำปาง,บริษัท ยู. เอ็ม. โภคภัณฑ์ จำกัด,7,1146,บริษัท ยู. เอ็ม. โภคภัณฑ์ จำกัด,ทำนมพาสเจอร์ไรส์ นมยูเอชที และไอศกรีม,ดำเนินกิจการ,2023-04-18T21:00:05,99.47768,163/1,18.15857,-,น้ำโจ้
-,20500101325509,จ3-9(1)-13/50ชม,ฝาง,เชียงใหม่,นายสมพิศ หน่อวงศ์,1,1147,โรงสีข้าวสมคิด 2,สีข้าวเปลือกแบบแยกแกลบแยกรำ ได้วันละ 70 ตัน,ดำเนินกิจการ,2023-04-18T21:00:05,99.23448,422,19.95192,NULL,เวียง
-,20570001925500,จ3-72-19/50ชร,พาน,เชียงราย,บริษัท ไทยชิมาโน่ แมนูแฟคเจอริ่ง จำกัด,1,1148,บริษัท ไทยชิมาโน่ แมนูแฟคเจอริ่ง จำกัด,ผลิตชิ้นส่วนหรืออุปกรณ์ที่ใช้กับผลิตภัณฑ์อิเล็กทรอนิกส์,ดำเนินกิจการ,2023-04-18T21:00:05,99.74319,2512-2512/1,19.54743,-,เมืองพาน
NULL,20550001625508,จ3-2(1)-16/50นน,เมืองน่าน,น่าน,น.ส.จุฑารักษ์ เรืองอินตา,2,1149,NULL,อบลดความชื้นพืชหรือเมล็ดพืช,ดำเนินกิจการ,2023-04-18T21:00:05,100.71648,NULL,18.7821,NULL,ไชยสถาน
-,82050300125339,น.84(1)-1/2533-นนน.,เมืองลำพูน,ลำพูน,บริษัท เอส.เอ็ม.วี (ไทยแลนด์) จำกัด,4,1150,บริษัท เอส.เอ็ม.วี (ไทยแลนด์) จำกัด,ผลิตเครื่องประดับกายสำเร็จรูปและกึ่งสำเร็จรูป,ดำเนินกิจการ,2022-12-21T13:34:55,99.0479989700946,80,18.5945099548329,-,บ้านกลาง
NULL,20560001425502,จ3-9(1)-14/50พย,เชียงคำ,พะเยา,นายจรัล แสงศรีจันทร์,12,1151,โรงสีข้าวเวียงทอง,สีข้าว(กำลังสีสูงสุดของร้านสัข้าว 24 เกวียน / วัน),ดำเนินกิจการ,2023-04-18T21:00:05,100.25769,191,19.4878,NULL,น้ำแวน
ห้วยแก้ว,20500101225501,จ3-4(1)-12/50ชม,เมืองเชียงใหม่,เชียงใหม่,กรมปศุสัตว์,NULL,1152,กรมปศุสัตว์,โรงฆ่าสัตว์และแปรรูปเนื้อสัตว์เพื่อการทดลอง,ดำเนินกิจการ,2023-04-18T21:00:05,98.95146,122/1,18.81167,NULL,ช้างเผือก
NULL,20520004325505,จ3-3(4)-43/50ลป,เมืองลำปาง,ลำปาง,นายภัคคุณก้าว จริยธาราสิทธิ์,13,1153,ท่าทรายทรัพย์ลำปาง,ดูดทราย,ดำเนินกิจการ,2023-04-18T21:00:05,99.61758,-,18.4291,NULL,บ้านเสด็จ
เชียงราย-แม่สรวย,10570000125492,3-8(2)-1/49ชร,แม่ลาว,เชียงราย,บริษัท เกรซ ฟู้ด จำกัด,3,1154,บริษัท เกรซ ฟู้ด จำกัด,ผลิตผักและผลไม้ต่าง ๆ แช่แข็ง,ดำเนินกิจการ,2023-04-18T21:00:05,99.7061634063721,28,19.7473167751558,-,ดงมะดะ
มหาวงศ์,20550003925492,จ3-95(1)-39/49นน,เมืองน่าน,น่าน,ห้างหุ้นส่วนจำกัด อีซูซุน่าน,NULL,1155,ห้างหุ้นส่วนจำกัด อีซูซุน่าน (1989),ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.7689,1/7,18.78043,NULL,ในเวียง
NULL,20520001425498,จ3-36(1)-14/49ลป,เมืองลำปาง,ลำปาง,บริษัท เอวู๊ด จำกัด,1,1156,บริษัท เอวู๊ด จำกัด,ทำเครื่องใช้ เครื่องเรือนจากไม้ และทำผลิตภัณฑ์จากไม้ไผ่,ดำเนินกิจการ,2023-04-18T21:00:05,99.45052,110/2,18.2664,NULL,ปงแสนทอง
NULL,20500200225493,จ3-84(1)-2/49ชม,เมืองเชียงใหม่,เชียงใหม่,บริษัท มัทนา เครื่องเงิน จำกัด,3,1157,บริษัท มัทนา เครื่องเงิน จำกัด,"ทำเครื่องเงิน,ของตกแต่ง,และเครื่องใช้ จากเงิน",หยุดชั่วคราว,2023-04-18T21:00:05,99.01118,27/3,18.75158,NULL,หนองหอย
NULL,20520002025495,จ3-63(2)-20/49ลป,สบปราบ,ลำปาง,นางแสงวรรณ แก้วใส,8,1158,กำธรผ้าใบ,ทำส่วนประกอบสำหรับใช้ในการก่อสร้างอาคาร,ดำเนินกิจการ,2023-04-18T21:00:05,99.30838,41/1,17.87534,NULL,สบปราบ
NULL,20550001125491,จ3-3(2)-11/49นน,เมืองน่าน,น่าน,นางเอมสินธ์ พรมมา ,5,1159,-,ขุดดิน,หยุดชั่วคราว,2023-04-18T21:00:05,100.76495,โฉนดที่ดินเลขที่ 38749,18.8604,NULL,ผาสิงห์
เชียงใหม่-ฝาง,20500200325491,จ3-55-3/49ชม,แม่ริม,เชียงใหม่,ว่าที่ ร.ต.ประดิษฐ์ ศรีวิชัยนันท์,8,1160,แม่ริมเซรามิคสตูดิโอ,ทำเครื่องปั้นดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,98.97089,165,18.84745,-,ดอนแก้ว
-,20510000625495,จ3-92-6/49ลพ,เมืองลำพูน,ลำพูน,บริษัท เกษมสันต์ จำกัด,19,1161,บริษัท เกษมสันต์ จำกัด,ห้องเย็น เก็บพืชผลทางการเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,99.08208,11,18.62085,-,มะเขือแจ้
-,20500001125496,จ3-2(1)-11/49ชม,ดอยหล่อ,เชียงใหม่,บริษัท เอส ดี อินเตอร์ ฟู้ดส์ จำกัด,2,1162,บริษัท เอส ดี อินเตอร์ ฟู้ดส์ จำกัด,อบพืชผลทางการเกษตร ปรับปรุงคุณภาพของผลิตผลทางการเกษตร และห้องเย็น,ดำเนินกิจการ,2023-04-18T21:00:05,98.85267,47/3,18.51654,-,สองแคว
NULL,20560002625498,จ3-9(1)-26/49พย,ดอกคำใต้,พะเยา,บริษัท โรงสีข้าวโชคอุดม ดอกคำใต้ จำกัด,NULL,1163,บริษัท โรงสีข้าวโชคอุดม ดอกคำใต้ จำกัด,สีข้าว (กำลังสีสูงสุดของร้านสีข้าว 35-43 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,100.03153,NULL,19.13085,NULL,บุญเกิด
เจริญเมือง,20500014525492,จ3-95(1)-145/49ชม,เมืองเชียงใหม่,เชียงใหม่,บริษัท อรรถพรและบุตร จำกัด,NULL,1164,บริษัท อรรถพรและบุตร จำกัด,ซ่อมรถยนต์,หยุดชั่วคราว,2023-04-18T21:00:05,99.01407,453,18.78627,NULL,วัดเกต
NULL,20540012825494,จ3-34(2)-128/49พร,เด่นชัย,แพร่,สหกรณ์บริการผลิตภัณฑ์รากไม้ไทยจำกัด,8,1165,สหกรณ์บริการผลิตภัณฑ์รากไม้ไทยจำกัด,ทำส่วนประกอบที่ทำด้วยไม้ของอาคาร ทำเครื่องเรือนและเครื่องตบแต่งภายในอาคารจากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.90676,-,17.91764,NULL,ไทรย้อย
NULL,20500004025495,จ3-28(1)-40/49ชม,สารภี,เชียงใหม่,บริษัท โปร อินดัสเทรียล จำกัด,2,1166,บริษัท โปร อินดัสเทรียล จำกัด,ตัดเย็บเสื้อผ้าสำเร็จรูป,ดำเนินกิจการ,2023-04-18T21:00:05,99.03183,222,18.71562,NULL,ยางเนิ้ง
,82050000525333,น.72-5/2533-นนน.,เมืองลำพูน,ลำพูน,บริษัท เคียวเซร่า  คริสตัล  ดีไวซ์ (ประเทศไทย) จำกัด,4,1167,บริษัท เคียวเซร่า  คริสตัล  ดีไวซ์ (ประเทศไทย) จำกัด,"ผลิตชิ้นส่วนอิเล็คทรอนิคส์ (QUARTZ CRYSTAL, QUARTZ CRYSTAL OSCILLATORS, PIEZO ELECTRIC QUARTZ (BLANK)) OPTICAL LOW PASS FILTER (OPTICAL DEVICES),PIEZO ELECTRIC QUARTZ WAFER,TEMPERATURE COMPENSATED CRYSTAL OSCILLATOR , QUARTZ CRYTAL TUNNING FORK)",ดำเนินกิจการ,2022-12-06T11:26:41,99.056592013491,89,18.5858283172914,,บ้านกลาง
เชียงใหม่-สันทราย,20500001825491,จ3-2(1)-18/49ชม,พร้าว,เชียงใหม่,นายรุ่งรัตน์ สุชนสมบัติ,5,1168,-,อบพืชผลทางการเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,99.18967,108,19.32054,NULL,เขื่อนผาก
วงแหวนรอบนอก,20500102725491,จ3-9(1)-27/49ชม,ดอยสะเก็ด,เชียงใหม่,ห้างหุ้นส่วนจำกัดเชียงใหม่อินเตอร์ไรซ์,3,1169,ห้างหุ้นส่วนจำกัดเชียงใหม่อินเตอร์ไรซ์,โรงสีข้าวแบบแยกแกลบแยกรำ กำลังการผลิต 400 ตันต่อวัน,ดำเนินกิจการ,2023-04-18T21:00:05,99.05529,119,18.81337,NULL,สันปูเลย
NULL,20550000525493,จ3-1-5/49นน,ท่าวังผา,น่าน,นายวีระชัย ไชยสุวรรณ,6,1170,สถานีบ่มใบยาบ้านดอนแก่ง,บ่มใบยาสูบ และอบผลผลิตการเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,100.78395,92,19.0183,NULL,ตาลชุม
NULL,20500002625494,จ3-2(1)-26/49ชม,จอมทอง,เชียงใหม่,นางจันจิรา หมื่นใจ,14,1171,บริษัท บีเอส แอนด์ เคดี เชน แมนเนจเม้นท์ จำกัด,อบพืชผลทางการเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,98.67508,596,18.45646,NULL,ข่วงเปา
NULL,20530004825495,จ3-3(4)-48/49อต,เมืองอุตรดิตถ์,อุตรดิตถ์,บริษัท ชอกมลรัตน์ จำกัด,8,1172,บริษัท ชอกมลรัตน์ จำกัด,ดูดทราย ทะเบียนเรือเลขที่ 385300852,ดำเนินกิจการ,2023-04-18T21:00:05,100.1318,-,17.65122,NULL,ท่าเสา
NULL,20500012625492,จ3-37-126/49ชม,แม่แตง,เชียงใหม่,นายบุญเรือง จารุสุวรรณกุล,6,1173,กลุ่มผลิตเฟอร์นิเจอร์บ้านก๊างหงส์,ผลิตเครื่องเรือนเครื่องใช้ และเฟอร์นิเจอร์จากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.01499,24/2,19.17422,NULL,บ้านเป้า
NULL,20500100225494,จ3-74(3)-2/49ชม,สารภี,เชียงใหม่,บริษัท ไทย ทาคาโนมิชิ จำกัด,2,1174,บริษัท ไทย ทาคาโนมิซิ จำกัด,"ผลิตสายไฟฟ้าเชื่อมต่อวงจร,ผลิตส่วนประกอบเครื่องปรับอากาศ,กลึง เจาะคว้าน ตัด ไส เจรียร หรือเชื่อมโลหะ",ดำเนินกิจการ,2023-04-18T21:00:05,99.0574,13/2,18.71503,NULL,ชมภู
NULL,20540009025496,จ3-34(2)-90/49พร,เด่นชัย,แพร่,นายภูวุตม์ศรัณย์ วันชัย,6,1175,NULL,ทำบานประตู หน้าต่าง ส่วนประกอบอาคารจากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,100.08789,-,17.99005,NULL,แม่จั๊วะ
NULL,20500103225475,จ3-56-32/47ชม,แม่อาย,เชียงใหม่,นางบัวคำ บุญเรือง,6,1176,อิฐบุญเรือง,ผลิตอิฐจากดินเหนียว,ดำเนินกิจการ,2023-04-18T21:00:05,99.2505,155,19.97966,NULL,แม่สาว
-,20510002025496,จ3-2(1)-20/49ลพ,เมืองลำพูน,ลำพูน,นางกิ่งกาญจน์ เสนอุโมงค์,5,1177,NULL,อบพืชผลทางการเกษตร เช่น พริก ใบยาสูบ ข้าวโพด ลำใย และอื่น ๆ,ดำเนินกิจการ,2023-04-18T21:00:05,98.96235,70,18.51268,-,บ้านแป้น
เชียงใหม่-พร้าว,20500003625493,จ3-2(1)-36/49ชม,พร้าว,เชียงใหม่,นายอภิเชฐ ทุ่งอ่วน,4,1178,โกดังเหลือง,อบพืชผลทางการเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,99.19006,5,19.30999,NULL,แม่แวน
แหล่งพาณิชย์,20580002325493,จ3-14-23/49มส,แม่สะเรียง,แม่ฮ่องสอน,นางสินา วรรณกองแก้ว,12,1179,โรงน้ำแข็งมิตรภาพ,"ผลิตน้ำแข็งหลอด,น้ำแข็งซอง และน้ำดื่ม",ดำเนินกิจการ,2023-04-18T21:00:05,97.93114,120,18.16556,NULL,บ้านกาศ
-,10510003925480,3-105-39/48ลพ,เมืองลำพูน,ลำพูน,ห้างหุ้นส่วนจำกัด รี-ยูส,9,1180,ห้างหุ้นส่วนจำกัด รี-ยูส,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) อัดเศษกระดาษ เศษโลหะ บดย่อยพลาสติกและหลอมหล่อโลหะจากเศษโลหะ ขี้ตะกรันโลหะ เช่น ทองเหลือง ทองแดง อลูมิเนียมและสังกะสี ทำเชื้อเพลิงทดแทน เชื้อเพลิงผสม ซ่อมและล้างถังด้วยตัวทำละลาย หลอมหล่อโลหะมีค่า เช่น ทอง เงิน นิกเกิล และเก็บรวบรวมวัสดุที่ไม่ใช้แล้ว เช่น แบตเตอรี่และหม้อแปลงไฟฟ้า,ดำเนินกิจการ,2023-04-18T21:00:05,99.05164,1,18.54884,-,ป่าสัก
เชียงคำ - ทุ่งกล้วย,20560003725495,จ3-2(1)-37/49พย,เชียงคำ,พะเยา,สหกรณ์การเกษตรบ้านร่องส้าน จำกัด,8,1181,สหกรณ์การเกษตรบ้านร่องส้าน จำกัด,อบเมล็ดพืช และเก็บรักษาในไซโล โกดัง หรือฉาง,ดำเนินกิจการ,2023-04-18T21:00:05,100.36424,198,19.55775,NULL,ร่มเย็น
-,20540007325492,จ3-3(4)-73/49พร,สอง,แพร่,นายนิยม การินตา,3,1182,-,ดูดกรวด ทราย,ดำเนินกิจการ,2023-04-18T21:00:05,100.20664,NULL,18.36886,-,แดนชุมพล
-,20510001525496,จ3-2(1)-15/49ลพ,เมืองลำพูน,ลำพูน,ห้างหุ้นส่วนจำกัด ลำพูน พีเอส ฟู๊ด,9,1183,ห้างหุ้นส่วนจำกัด ลำพูน ดี เอส ฟู๊ด,"อบพืชผลทางการเกษตรทุกชนิด เช่น ยาสูบ , พริก , ลำใย ฯลฯ",ดำเนินกิจการ,2023-04-18T21:00:05,99.01803,129,18.60048,-,เหมืองง่า
ม่วงโตน-ท่าลี่,20510002325490,จ3-2(1)-23/49ลพ,บ้านโฮ่ง,ลำพูน,นายวีระพันธ์ วิมลศรี,3,1184,-,อบพืชผลทางการเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,98.77506,332,18.3653,-,เหล่ายาว
-,20540007025472,จ3-36(1)-70/47พร,สูงเม่น,แพร่,สหกรณ์บริการผลิตภัณฑ์ไม้บ้านวังวน,3,1185,สหกรณ์บริการผลิตภัณฑ์ไม้บ้านวังวน,ทำบานหน้าต่าง บานประตู ส่วนประกอบที่ทำด้วยไม้ของอาคาร เครื่องใช้ และเครื่องเรือน จากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,100.09154,73/1,18.08782,-,สบสาย
พิษณุโลก-เด่นชัย,20530021225497,จ3-37-212/49อต,เมืองอุตรดิตถ์,อุตรดิตถ์,นางลาวัลย์ ภาคภูมิ,1,1186,ณัฐชญาค้าไม้,ทำเครื่องเรือน เครื่องตบแต่งหรือผลิตภัณฑ์จากไม้ โดยใช้ไม้ที่ทำจากสวนป่าหรือไม้ที่ปลูกขึ้นเองทุกชนิด และไม้ที่นำเข้าจากต่างประเทศเป็นวัตถุดิบ,ดำเนินกิจการ,2023-04-18T21:00:05,100.14754,234,17.67333,NULL,งิ้วงาม
ขุนยม,20560004125497,จ3-2(1)-41/49พย,ปง,พะเยา,นายนวัตกรณ์ คงสถาน,8,1187,นวัตกรณ์การเกษตรปง,การอบพืช หรือเมล็ดพืช และการเก็บรักษา หรือลำเลียงพืช เมล็ดพืช ไว้ในไซโลโกดัง หรือคลังสินค้า,ดำเนินกิจการ,2023-04-18T21:00:05,100.32789,192,19.1663,NULL,ควร
เชียงใหม่-ฮอด,20500001525497,จ3-100(1)-15/49ชม,หางดง,เชียงใหม่,ห้างหุ้นส่วนจำกัด เชียงใหม่ กรีนดีไซน์,5,1188,ห้างหุ้นส่วนจำกัด เชียงใหม่ กรีนดีไซน์,"ตบแต่ง, ทำสี, บรรจุผลิตภัณฑ์ไม้แกะสลัก ที่ทำด้วยไม้เนื้ออ่อน (ไม้ฉำฉา, ไม้มะม่วง)",ดำเนินกิจการ,2023-04-18T21:00:05,98.91607,209,18.67474,-,หางดง
-,20510005625490,จ3-14-56/49ลพ,เมืองลำพูน,ลำพูน,นางภัทรา โตไพบูลย์,4,1189,โรงน้ำแข็งรัตนโกสินทร์ ลำพูน,ทำน้ำแข็งหลอด,ดำเนินกิจการ,2023-04-18T21:00:05,99.04023,243,18.59006,-,บ้านกลาง
-,20540012125473,จ3-34(2)-121/47พร,สูงเม่น,แพร่,สหกรณ์บริการผลิตภัณฑ์ไม้เวียงทอง,3,1190,สหกรณ์บริการผลิตภัณฑ์ไม้เวียงทอง,ทำเครื่องเรือน เครื่องตบแต่งในอาคารจากไม้- เครื่องใช้ ส่วนประกอบของอาคาร จากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,100.12418,-,18.11364,-,เวียงทอง
NULL,20540029025492,จ3-37-290/49พร,วังชิ้น,แพร่,สหกรณ์บริการผลิตภัณฑ์ไม้นาพูน จำกัด,10,1191,สหกรณ์บริการผลิตภัณฑ์ไม้นาพูน จำกัด,ทำเฟอร์นิเจอร์ และเครื่องใช้จากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.76465,-,17.82697,NULL,นาพูน
-,20540003825495,จ3-2(1)-38/49พร,เด่นชัย,แพร่,บริษัท ชุนเฮงหลี จำกัด,10,1192,บริษัท ชุนเฮงหลี จำกัด,อบ ตาก เก็บรักษาเมล็ดพืชในไซโลโกดัง,ดำเนินกิจการ,2023-04-18T21:00:05,100.071941614151,249,17.9750388616294,-,แม่จั๊วะ
-,20510014325496,จ3-64(13)-143/49ลพ,บ้านธิ,ลำพูน,บริษัท สแตนดาร์ด ยูนิตส์ ซัพพลาย (ไทยแลนด์) จำกัด,10,1193,บริษัท สแตนดาร์ด ยูนิตส์ ซัพพลาย (ไทยแลนด์) จำกัด,"ผลิตผลิตภัณฑ์โลหะ รวมทั้งชิ้นส่วนโลหะ และผลิตภัณฑ์พลาสติก รวมทั้งชิ้นส่วนพลาสติกขึ้นรูป เช่น กลึง เชื่อมไส ,ปั้ม พิมพ์ดีดม้วน อัดขึ้นรูปโลหะ และคัดพลาสติก",ดำเนินกิจการ,2023-04-18T21:00:05,99.06315,299,18.63669,-,บ้านธิ
 -,10520006325497,3-105-63/49ลป,เกาะคา,ลำปาง,นางอำพร จงสิริอักษร,2,1194,อำพรพาณิชย์,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย อัดเศษโลหะ บดย่อยพลาสติก ทำเชื้อเพลิงทดแทนหรือเชื้อเพลิงสังเคราะห์ จากน้ำมันหล่อลื่นใช้แล้วและตัวทำละลายใช้แล้ว,ดำเนินกิจการ,2023-04-18T21:00:05,99.40706,298/2,18.20321, -,ศาลา
พหลโยธิน,20570100425493,จ3-12(1)-4/49ชร,แม่ฟ้าหลวง,เชียงราย,นางสาวจรรยา ชีวินกุลทอง,8,1195,ใบชาจรรยา,ทำใบชาแห้งและใบชาผง,ดำเนินกิจการ,2023-04-18T21:00:05,99.85526,286,20.25246,NULL,แม่ฟ้าหลวง
-,20570011825492,จ3-3(4)-118/49ชร,เมืองเชียงราย,เชียงราย,บริษัท ทรายธนชล จำกัด,3,1196,ท่าทรายธนชล,ดูดทราย,ดำเนินกิจการ,2023-04-18T21:00:05,99.79637,NULL,19.91998,-,ริมกก
NULL,20500019625495,จ3-37-196/49ชม,หางดง,เชียงใหม่,บริษัท อาร์ต แอนด์ ทีค จำกัด,9,1197,NULL,ทำเครื่องเรือน ของตกแต่งภายในอาคารจากไม้,หยุดชั่วคราว,2023-04-18T21:00:05,98.95237,190,18.68313,NULL,ขุนคง
-,20570011125497,จ3-3(4)-111/49ชร,เชียงแสน,เชียงราย,บริษัท เชียงแสนทรายงาม จำกัด,7,1198,เชียงแสนทรายงาม,ดูดทราย,ดำเนินกิจการ,2023-04-18T21:00:05,100.12006,-,20.23011,-,เวียง
-,20510004025494,จ3-2(1)-40/49ลพ,ลี้,ลำพูน,นายทวี กันทาอินต๊ะ,10,1199,ทวีค้าขายพืชไร่,อบพืชผลทางการเกษตรทุกชนิด เช่น ข้าวโพด ข้าว ถั่ว พริก ฯลฯ,ดำเนินกิจการ,2023-04-18T21:00:05,98.95592,76,17.72804,-,นาทราย
NULL,20570000525491,จ3-12(1)-5/49ชร,แม่ฟ้าหลวง,เชียงราย,บริษัท วังพุดตาล จำกัด,12,1200,บริษัท วังพุดตาล จำกัด,ทำใบชาแห้ง,ดำเนินกิจการ,2023-04-18T21:00:05,99.64233,7/7,20.16934,NULL,แม่สลองนอก
NULL,20570000625499,จ3-12(1)-6/49ชร,แม่ฟ้าหลวง,เชียงราย,บริษัท ใบชาโชคจำเริญ จำกัด,1,1201,บริษัท ใบชาโชคจำเริญ จำกัด,ผลิตไบชาแห้ง,ดำเนินกิจการ,2023-04-18T21:00:05,99.64366,888,20.16256,NULL,แม่สลองนอก
-,20500004325499,จ3-2(1)-43/49ชม,สารภี,เชียงใหม่,นางแสงหล้า ต้นวรรณา,4,1202,กัญญารัตน์,อบพืชผลทางการเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,98.9999,100/3,18.67817,-,ขัวมุง
