﻿year,work_status,quarter,_id,region,value,unit,source
2564,นายจ้าง,ไตรมาสที่ 2,698,ภาคตะวันออกเฉียงเหนือ,105.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,699,ภาคตะวันออกเฉียงเหนือ,953.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างเอกชน,ไตรมาสที่ 2,700,ภาคตะวันออกเฉียงเหนือ,1909.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ทำงานส่วนตัว,ไตรมาสที่ 2,701,ภาคตะวันออกเฉียงเหนือ,4051.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,702,ภาคตะวันออกเฉียงเหนือ,2198.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,การรวมกลุ่ม,ไตรมาสที่ 2,703,ภาคตะวันออกเฉียงเหนือ,33.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,นายจ้าง,ไตรมาสที่ 2,704,ภาคใต้,175.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,705,ภาคใต้,509.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างเอกชน,ไตรมาสที่ 2,706,ภาคใต้,1756.8,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างเอกชน,ไตรมาสที่ 2,707,ภาคตะวันออกเฉียงเหนือ,3022.81,พันคน,สำนักงานสถิติแห่งชาติ
2556,ทำงานส่วนตัว,ไตรมาสที่ 2,708,ภาคตะวันออกเฉียงเหนือ,4755.74,พันคน,สำนักงานสถิติแห่งชาติ
2556,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,709,ภาคตะวันออกเฉียงเหนือ,3497.38,พันคน,สำนักงานสถิติแห่งชาติ
2556,การรวมกลุ่ม,ไตรมาสที่ 2,710,ภาคตะวันออกเฉียงเหนือ,60.17,พันคน,สำนักงานสถิติแห่งชาติ
2556,นายจ้าง,ไตรมาสที่ 2,711,ภาคใต้,189.71,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,712,ภาคใต้,498.67,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างเอกชน,ไตรมาสที่ 2,713,ภาคใต้,1761.8,พันคน,สำนักงานสถิติแห่งชาติ
2556,ทำงานส่วนตัว,ไตรมาสที่ 2,714,ภาคใต้,1838.64,พันคน,สำนักงานสถิติแห่งชาติ
2556,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,715,ภาคใต้,1181.62,พันคน,สำนักงานสถิติแห่งชาติ
2556,การรวมกลุ่ม,ไตรมาสที่ 2,716,ภาคใต้,2.62,พันคน,สำนักงานสถิติแห่งชาติ
2556,นายจ้าง,ไตรมาสที่ 3,717,กรุงเทพมหานคร,191.37,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,718,กรุงเทพมหานคร,349.24,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างเอกชน,ไตรมาสที่ 3,719,กรุงเทพมหานคร,2075.37,พันคน,สำนักงานสถิติแห่งชาติ
2556,ทำงานส่วนตัว,ไตรมาสที่ 3,720,กรุงเทพมหานคร,940.25,พันคน,สำนักงานสถิติแห่งชาติ
2556,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,721,กรุงเทพมหานคร,302.6,พันคน,สำนักงานสถิติแห่งชาติ
2556,การรวมกลุ่ม,ไตรมาสที่ 3,722,กรุงเทพมหานคร,1.19,พันคน,สำนักงานสถิติแห่งชาติ
2556,นายจ้าง,ไตรมาสที่ 3,723,ภาคกลาง,267.38,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,724,ภาคกลาง,800.0,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างเอกชน,ไตรมาสที่ 3,725,ภาคกลาง,4409.56,พันคน,สำนักงานสถิติแห่งชาติ
2556,ทำงานส่วนตัว,ไตรมาสที่ 3,726,ภาคกลาง,2534.75,พันคน,สำนักงานสถิติแห่งชาติ
2556,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,727,ภาคกลาง,1439.85,พันคน,สำนักงานสถิติแห่งชาติ
2556,การรวมกลุ่ม,ไตรมาสที่ 3,728,ภาคกลาง,3.68,พันคน,สำนักงานสถิติแห่งชาติ
2556,นายจ้าง,ไตรมาสที่ 3,729,ภาคเหนือ,152.53,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,730,ภาคเหนือ,701.67,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างเอกชน,ไตรมาสที่ 3,731,ภาคเหนือ,1839.37,พันคน,สำนักงานสถิติแห่งชาติ
2556,ทำงานส่วนตัว,ไตรมาสที่ 3,732,ภาคเหนือ,2569.27,พันคน,สำนักงานสถิติแห่งชาติ
2556,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,733,ภาคเหนือ,2052.63,พันคน,สำนักงานสถิติแห่งชาติ
2556,การรวมกลุ่ม,ไตรมาสที่ 3,734,ภาคเหนือ,9.29,พันคน,สำนักงานสถิติแห่งชาติ
2556,นายจ้าง,ไตรมาสที่ 3,735,ภาคตะวันออกเฉียงเหนือ,159.26,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,736,ภาคตะวันออกเฉียงเหนือ,1178.19,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างเอกชน,ไตรมาสที่ 3,737,ภาคตะวันออกเฉียงเหนือ,2574.19,พันคน,สำนักงานสถิติแห่งชาติ
2556,ทำงานส่วนตัว,ไตรมาสที่ 3,738,ภาคตะวันออกเฉียงเหนือ,5164.97,พันคน,สำนักงานสถิติแห่งชาติ
2556,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,739,ภาคตะวันออกเฉียงเหนือ,3961.49,พันคน,สำนักงานสถิติแห่งชาติ
2556,การรวมกลุ่ม,ไตรมาสที่ 3,740,ภาคตะวันออกเฉียงเหนือ,23.22,พันคน,สำนักงานสถิติแห่งชาติ
2556,นายจ้าง,ไตรมาสที่ 3,741,ภาคใต้,224.72,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,742,ภาคใต้,487.59,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างเอกชน,ไตรมาสที่ 3,743,ภาคใต้,1780.76,พันคน,สำนักงานสถิติแห่งชาติ
2556,ทำงานส่วนตัว,ไตรมาสที่ 3,744,ภาคใต้,1843.7,พันคน,สำนักงานสถิติแห่งชาติ
2556,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,745,ภาคใต้,1073.52,พันคน,สำนักงานสถิติแห่งชาติ
2556,การรวมกลุ่ม,ไตรมาสที่ 3,746,ภาคใต้,0.81,พันคน,สำนักงานสถิติแห่งชาติ
2556,นายจ้าง,ไตรมาสที่ 4,747,กรุงเทพมหานคร,225.98,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,748,กรุงเทพมหานคร,343.23,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างเอกชน,ไตรมาสที่ 4,749,กรุงเทพมหานคร,2060.23,พันคน,สำนักงานสถิติแห่งชาติ
2556,ทำงานส่วนตัว,ไตรมาสที่ 4,750,กรุงเทพมหานคร,874.89,พันคน,สำนักงานสถิติแห่งชาติ
2556,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,751,กรุงเทพมหานคร,301.86,พันคน,สำนักงานสถิติแห่งชาติ
2556,การรวมกลุ่ม,ไตรมาสที่ 4,752,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2556,นายจ้าง,ไตรมาสที่ 4,753,ภาคกลาง,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,754,ภาคกลาง,,พันคน,สำนักงานสถิติแห่งชาติ
2564,ทำงานส่วนตัว,ไตรมาสที่ 2,755,ภาคใต้,1851.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,756,ภาคใต้,839.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,การรวมกลุ่ม,ไตรมาสที่ 2,757,ภาคใต้,2.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,นายจ้าง,ไตรมาสที่ 3,758,กรุงเทพมหานคร,177.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,759,กรุงเทพมหานคร,528.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างเอกชน,ไตรมาสที่ 3,760,กรุงเทพมหานคร,2986.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ทำงานส่วนตัว,ไตรมาสที่ 3,761,กรุงเทพมหานคร,1161.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,762,กรุงเทพมหานคร,327.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,นายจ้าง,ไตรมาสที่ 3,763,ภาคกลาง,306.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,764,ภาคกลาง,975.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างเอกชน,ไตรมาสที่ 3,765,ภาคกลาง,6040.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ทำงานส่วนตัว,ไตรมาสที่ 3,766,ภาคกลาง,3080.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,767,ภาคกลาง,1412.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,การรวมกลุ่ม,ไตรมาสที่ 3,768,ภาคกลาง,3.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,นายจ้าง,ไตรมาสที่ 3,769,ภาคเหนือ,84.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,770,ภาคเหนือ,639.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างเอกชน,ไตรมาสที่ 3,771,ภาคเหนือ,1237.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ทำงานส่วนตัว,ไตรมาสที่ 3,772,ภาคเหนือ,2616.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,773,ภาคเหนือ,1506.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,การรวมกลุ่ม,ไตรมาสที่ 3,774,ภาคเหนือ,1.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,นายจ้าง,ไตรมาสที่ 3,775,ภาคตะวันออกเฉียงเหนือ,93.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,776,ภาคตะวันออกเฉียงเหนือ,909.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างเอกชน,ไตรมาสที่ 3,777,ภาคตะวันออกเฉียงเหนือ,1660.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ทำงานส่วนตัว,ไตรมาสที่ 3,778,ภาคตะวันออกเฉียงเหนือ,4201.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,779,ภาคตะวันออกเฉียงเหนือ,2683.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,การรวมกลุ่ม,ไตรมาสที่ 3,780,ภาคตะวันออกเฉียงเหนือ,26.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,นายจ้าง,ไตรมาสที่ 3,781,ภาคใต้,171.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,782,ภาคใต้,466.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างเอกชน,ไตรมาสที่ 3,783,ภาคใต้,1706.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ทำงานส่วนตัว,ไตรมาสที่ 3,784,ภาคใต้,1835.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,785,ภาคใต้,865.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,การรวมกลุ่ม,ไตรมาสที่ 3,786,ภาคใต้,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,นายจ้าง,ไตรมาสที่ 4,787,กรุงเทพมหานคร,194.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,788,กรุงเทพมหานคร,509.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างเอกชน,ไตรมาสที่ 4,789,กรุงเทพมหานคร,3070.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ทำงานส่วนตัว,ไตรมาสที่ 4,790,กรุงเทพมหานคร,1208.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,791,กรุงเทพมหานคร,393.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,การรวมกลุ่ม,ไตรมาสที่ 4,792,กรุงเทพมหานคร,0.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,นายจ้าง,ไตรมาสที่ 4,793,ภาคกลาง,299.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,794,ภาคกลาง,1022.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างเอกชน,ไตรมาสที่ 4,795,ภาคกลาง,6132.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ทำงานส่วนตัว,ไตรมาสที่ 4,796,ภาคกลาง,3084.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,797,ภาคกลาง,1356.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,การรวมกลุ่ม,ไตรมาสที่ 4,798,ภาคกลาง,6.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,นายจ้าง,ไตรมาสที่ 4,799,ภาคเหนือ,94.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,800,ภาคเหนือ,642.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างเอกชน,ไตรมาสที่ 4,801,ภาคเหนือ,1240.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ทำงานส่วนตัว,ไตรมาสที่ 4,802,ภาคเหนือ,2646.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,803,ภาคเหนือ,1471.7,พันคน,สำนักงานสถิติแห่งชาติ
2556,ทำงานส่วนตัว,ไตรมาสที่ 4,804,ภาคกลาง,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,805,ภาคกลาง,,พันคน,สำนักงานสถิติแห่งชาติ
2556,การรวมกลุ่ม,ไตรมาสที่ 4,806,ภาคกลาง,,พันคน,สำนักงานสถิติแห่งชาติ
2556,นายจ้าง,ไตรมาสที่ 4,807,ภาคเหนือ,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,808,ภาคเหนือ,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างเอกชน,ไตรมาสที่ 4,809,ภาคเหนือ,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ทำงานส่วนตัว,ไตรมาสที่ 4,810,ภาคเหนือ,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,811,ภาคเหนือ,,พันคน,สำนักงานสถิติแห่งชาติ
2556,การรวมกลุ่ม,ไตรมาสที่ 4,812,ภาคเหนือ,,พันคน,สำนักงานสถิติแห่งชาติ
2556,นายจ้าง,ไตรมาสที่ 4,813,ภาคตะวันออกเฉียงเหนือ,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,814,ภาคตะวันออกเฉียงเหนือ,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างเอกชน,ไตรมาสที่ 4,815,ภาคตะวันออกเฉียงเหนือ,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ทำงานส่วนตัว,ไตรมาสที่ 4,816,ภาคตะวันออกเฉียงเหนือ,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,817,ภาคตะวันออกเฉียงเหนือ,,พันคน,สำนักงานสถิติแห่งชาติ
2556,การรวมกลุ่ม,ไตรมาสที่ 4,818,ภาคตะวันออกเฉียงเหนือ,,พันคน,สำนักงานสถิติแห่งชาติ
2556,นายจ้าง,ไตรมาสที่ 4,819,ภาคใต้,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,820,ภาคใต้,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างเอกชน,ไตรมาสที่ 4,821,ภาคใต้,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ทำงานส่วนตัว,ไตรมาสที่ 4,822,ภาคใต้,,พันคน,สำนักงานสถิติแห่งชาติ
2556,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,823,ภาคใต้,,พันคน,สำนักงานสถิติแห่งชาติ
2556,การรวมกลุ่ม,ไตรมาสที่ 4,824,ภาคใต้,,พันคน,สำนักงานสถิติแห่งชาติ
2557,นายจ้าง,ไตรมาสที่ 1,825,กรุงเทพมหานคร,237.13,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,826,กรุงเทพมหานคร,485.68,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างเอกชน,ไตรมาสที่ 1,827,กรุงเทพมหานคร,3095.06,พันคน,สำนักงานสถิติแห่งชาติ
2557,ทำงานส่วนตัว,ไตรมาสที่ 1,828,กรุงเทพมหานคร,1102.81,พันคน,สำนักงานสถิติแห่งชาติ
2557,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,829,กรุงเทพมหานคร,306.37,พันคน,สำนักงานสถิติแห่งชาติ
2557,การรวมกลุ่ม,ไตรมาสที่ 1,830,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2557,นายจ้าง,ไตรมาสที่ 1,831,ภาคกลาง,333.99,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,832,ภาคกลาง,956.21,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างเอกชน,ไตรมาสที่ 1,833,ภาคกลาง,5833.46,พันคน,สำนักงานสถิติแห่งชาติ
2557,ทำงานส่วนตัว,ไตรมาสที่ 1,834,ภาคกลาง,2840.74,พันคน,สำนักงานสถิติแห่งชาติ
2557,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,835,ภาคกลาง,1508.74,พันคน,สำนักงานสถิติแห่งชาติ
2557,การรวมกลุ่ม,ไตรมาสที่ 1,836,ภาคกลาง,2.89,พันคน,สำนักงานสถิติแห่งชาติ
2557,นายจ้าง,ไตรมาสที่ 1,837,ภาคเหนือ,154.01,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,838,ภาคเหนือ,614.01,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างเอกชน,ไตรมาสที่ 1,839,ภาคเหนือ,1859.93,พันคน,สำนักงานสถิติแห่งชาติ
2557,ทำงานส่วนตัว,ไตรมาสที่ 1,840,ภาคเหนือ,2326.46,พันคน,สำนักงานสถิติแห่งชาติ
2557,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,841,ภาคเหนือ,1526.74,พันคน,สำนักงานสถิติแห่งชาติ
2557,การรวมกลุ่ม,ไตรมาสที่ 1,842,ภาคเหนือ,1.66,พันคน,สำนักงานสถิติแห่งชาติ
2557,นายจ้าง,ไตรมาสที่ 1,843,ภาคตะวันออกเฉียงเหนือ,159.93,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,844,ภาคตะวันออกเฉียงเหนือ,1017.49,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างเอกชน,ไตรมาสที่ 1,845,ภาคตะวันออกเฉียงเหนือ,2452.65,พันคน,สำนักงานสถิติแห่งชาติ
2557,ทำงานส่วนตัว,ไตรมาสที่ 1,846,ภาคตะวันออกเฉียงเหนือ,3740.68,พันคน,สำนักงานสถิติแห่งชาติ
2557,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,847,ภาคตะวันออกเฉียงเหนือ,2100.68,พันคน,สำนักงานสถิติแห่งชาติ
2557,การรวมกลุ่ม,ไตรมาสที่ 1,848,ภาคตะวันออกเฉียงเหนือ,49.27,พันคน,สำนักงานสถิติแห่งชาติ
2557,นายจ้าง,ไตรมาสที่ 1,849,ภาคใต้,230.93,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,850,ภาคใต้,478.84,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างเอกชน,ไตรมาสที่ 1,851,ภาคใต้,1705.29,พันคน,สำนักงานสถิติแห่งชาติ
2557,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,852,ภาคใต้,926.21,พันคน,สำนักงานสถิติแห่งชาติ
2557,การรวมกลุ่ม,ไตรมาสที่ 1,853,ภาคใต้,4.09,พันคน,สำนักงานสถิติแห่งชาติ
2557,นายจ้าง,ไตรมาสที่ 2,854,กรุงเทพมหานคร,250.87,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,855,กรุงเทพมหานคร,486.46,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างเอกชน,ไตรมาสที่ 2,856,กรุงเทพมหานคร,3081.3,พันคน,สำนักงานสถิติแห่งชาติ
2557,ทำงานส่วนตัว,ไตรมาสที่ 2,857,กรุงเทพมหานคร,1074.4,พันคน,สำนักงานสถิติแห่งชาติ
2557,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,858,กรุงเทพมหานคร,346.21,พันคน,สำนักงานสถิติแห่งชาติ
2557,การรวมกลุ่ม,ไตรมาสที่ 2,859,กรุงเทพมหานคร,3.91,พันคน,สำนักงานสถิติแห่งชาติ
2557,นายจ้าง,ไตรมาสที่ 2,860,ภาคกลาง,338.95,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,861,ภาคกลาง,982.3,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างเอกชน,ไตรมาสที่ 2,862,ภาคกลาง,5807.96,พันคน,สำนักงานสถิติแห่งชาติ
2557,ทำงานส่วนตัว,ไตรมาสที่ 2,863,ภาคกลาง,2797.02,พันคน,สำนักงานสถิติแห่งชาติ
2557,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,864,ภาคกลาง,1474.71,พันคน,สำนักงานสถิติแห่งชาติ
2557,การรวมกลุ่ม,ไตรมาสที่ 2,865,ภาคกลาง,5.42,พันคน,สำนักงานสถิติแห่งชาติ
2557,นายจ้าง,ไตรมาสที่ 2,866,ภาคเหนือ,141.8,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,867,ภาคเหนือ,608.51,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างเอกชน,ไตรมาสที่ 2,868,ภาคเหนือ,1806.98,พันคน,สำนักงานสถิติแห่งชาติ
2557,ทำงานส่วนตัว,ไตรมาสที่ 2,869,ภาคเหนือ,2318.88,พันคน,สำนักงานสถิติแห่งชาติ
2557,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,870,ภาคเหนือ,1559.35,พันคน,สำนักงานสถิติแห่งชาติ
2557,การรวมกลุ่ม,ไตรมาสที่ 2,871,ภาคเหนือ,2.09,พันคน,สำนักงานสถิติแห่งชาติ
2557,นายจ้าง,ไตรมาสที่ 2,872,ภาคตะวันออกเฉียงเหนือ,178.9,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,873,ภาคตะวันออกเฉียงเหนือ,1010.57,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างเอกชน,ไตรมาสที่ 2,874,ภาคตะวันออกเฉียงเหนือ,2076.56,พันคน,สำนักงานสถิติแห่งชาติ
2557,ทำงานส่วนตัว,ไตรมาสที่ 2,875,ภาคตะวันออกเฉียงเหนือ,4018.84,พันคน,สำนักงานสถิติแห่งชาติ
2557,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,876,ภาคตะวันออกเฉียงเหนือ,2378.9,พันคน,สำนักงานสถิติแห่งชาติ
2557,การรวมกลุ่ม,ไตรมาสที่ 2,877,ภาคตะวันออกเฉียงเหนือ,42.92,พันคน,สำนักงานสถิติแห่งชาติ
2557,นายจ้าง,ไตรมาสที่ 2,878,ภาคใต้,220.64,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,879,ภาคใต้,482.17,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างเอกชน,ไตรมาสที่ 2,880,ภาคใต้,1676.29,พันคน,สำนักงานสถิติแห่งชาติ
2557,ทำงานส่วนตัว,ไตรมาสที่ 2,881,ภาคใต้,1731.05,พันคน,สำนักงานสถิติแห่งชาติ
2557,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,882,ภาคใต้,907.36,พันคน,สำนักงานสถิติแห่งชาติ
2557,การรวมกลุ่ม,ไตรมาสที่ 2,883,ภาคใต้,3.68,พันคน,สำนักงานสถิติแห่งชาติ
2557,นายจ้าง,ไตรมาสที่ 3,884,กรุงเทพมหานคร,278.54,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,885,กรุงเทพมหานคร,447.68,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างเอกชน,ไตรมาสที่ 3,886,กรุงเทพมหานคร,3101.94,พันคน,สำนักงานสถิติแห่งชาติ
2557,ทำงานส่วนตัว,ไตรมาสที่ 3,887,กรุงเทพมหานคร,1043.68,พันคน,สำนักงานสถิติแห่งชาติ
2557,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,888,กรุงเทพมหานคร,372.59,พันคน,สำนักงานสถิติแห่งชาติ
2557,การรวมกลุ่ม,ไตรมาสที่ 3,889,กรุงเทพมหานคร,2.98,พันคน,สำนักงานสถิติแห่งชาติ
2557,นายจ้าง,ไตรมาสที่ 3,890,ภาคกลาง,349.0,พันคน,สำนักงานสถิติแห่งชาติ
2557,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,891,ภาคกลาง,947.06,พันคน,สำนักงานสถิติแห่งชาติ
