﻿year,sex,level_of_edu,quarter,_id,area,value,unit,source
2564,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 2,3331,นอกเขตเทศบาล,5.32,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 2,3332,นอกเขตเทศบาล,2.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 2,3333,นอกเขตเทศบาล,2.33,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 2,3334,นอกเขตเทศบาล,3.33,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 2,3335,นอกเขตเทศบาล,3.35,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 2,3336,นอกเขตเทศบาล,3.62,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 2,3337,นอกเขตเทศบาล,3.26,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อื่นๆ และไม่ทราบ,ไตรมาส 2,3338,นอกเขตเทศบาล,5.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อื่นๆ และไม่ทราบ,ไตรมาส 2,3339,นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อื่นๆ และไม่ทราบ,ไตรมาส 2,3340,นอกเขตเทศบาล,12.69,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาส 3,3341,รวม,2.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาส 3,3342,รวม,2.32,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาส 3,3343,รวม,2.18,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาส 3,3344,รวม,0.94,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาส 3,3345,รวม,0.74,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาส 3,3346,รวม,1.13,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3347,รวม,0.59,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3348,รวม,0.67,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3349,รวม,0.51,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาส 3,3350,รวม,1.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาส 3,3351,รวม,2.09,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาส 3,3352,รวม,1.66,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 3,3353,รวม,2.56,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 3,3354,รวม,2.85,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 3,3355,รวม,2.11,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 3,3356,รวม,2.48,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 3,3357,รวม,2.36,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 3,3358,รวม,2.64,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 3,3359,รวม,2.79,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 3,3360,รวม,3.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 3,3361,รวม,2.46,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 3,3362,รวม,6.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 3,3363,รวม,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 3,3364,รวม,13.69,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาการ),ไตรมาส 3,3365,รวม,3.59,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาการ),ไตรมาส 3,3366,รวม,3.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 3,3367,รวม,3.52,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 3,3368,รวม,3.22,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 3,3369,รวม,3.08,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 3,3370,รวม,3.47,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 3,3371,รวม,3.71,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 3,3372,รวม,3.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 3,3373,รวม,3.63,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อื่นๆ และไม่ทราบ,ไตรมาส 3,3374,รวม,0.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อื่นๆ และไม่ทราบ,ไตรมาส 3,3375,รวม,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อื่นๆ และไม่ทราบ,ไตรมาส 3,3376,รวม,1.15,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาส 3,3377,ในเขตเทศบาล,2.74,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาส 3,3378,ในเขตเทศบาล,2.94,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาส 3,3379,ในเขตเทศบาล,2.51,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาส 3,3380,ในเขตเทศบาล,1.29,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาส 3,3381,ในเขตเทศบาล,1.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาส 3,3382,ในเขตเทศบาล,1.52,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3383,ในเขตเทศบาล,0.95,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3384,ในเขตเทศบาล,1.09,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3385,ในเขตเทศบาล,0.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาส 3,3386,ในเขตเทศบาล,2.62,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาส 3,3387,ในเขตเทศบาล,2.57,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาส 3,3388,ในเขตเทศบาล,2.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 3,3389,ในเขตเทศบาล,3.07,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 3,3390,ในเขตเทศบาล,3.62,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 3,3391,ในเขตเทศบาล,2.18,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 3,3392,ในเขตเทศบาล,2.98,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 3,3393,ในเขตเทศบาล,2.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 3,3394,ในเขตเทศบาล,3.07,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 3,3395,ในเขตเทศบาล,3.14,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 3,3396,ในเขตเทศบาล,3.58,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 3,3397,ในเขตเทศบาล,2.44,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 3,3398,ในเขตเทศบาล,9.45,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 3,3399,ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 3,3400,ในเขตเทศบาล,18.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาการ),ไตรมาส 3,3401,ในเขตเทศบาล,3.31,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาการ),ไตรมาส 3,3402,ในเขตเทศบาล,3.85,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 3,3403,ในเขตเทศบาล,2.92,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 3,3404,ในเขตเทศบาล,3.04,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 3,3405,ในเขตเทศบาล,2.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 3,3406,ในเขตเทศบาล,3.42,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 3,3407,ในเขตเทศบาล,4.08,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 3,3408,ในเขตเทศบาล,4.99,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 3,3409,ในเขตเทศบาล,3.61,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อื่นๆ และไม่ทราบ,ไตรมาส 3,3410,ในเขตเทศบาล,0.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อื่นๆ และไม่ทราบ,ไตรมาส 3,3411,ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อื่นๆ และไม่ทราบ,ไตรมาส 3,3412,ในเขตเทศบาล,0.65,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาส 3,3413,นอกเขตเทศบาล,1.85,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาส 3,3414,นอกเขตเทศบาล,1.83,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาส 3,3415,นอกเขตเทศบาล,1.88,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาส 3,3416,นอกเขตเทศบาล,0.67,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาส 3,3417,นอกเขตเทศบาล,0.48,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาส 3,3418,นอกเขตเทศบาล,0.85,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3419,นอกเขตเทศบาล,0.42,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3420,นอกเขตเทศบาล,0.48,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3421,นอกเขตเทศบาล,0.35,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาส 3,3422,นอกเขตเทศบาล,1.48,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาส 3,3423,นอกเขตเทศบาล,1.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาส 3,3424,นอกเขตเทศบาล,1.01,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 3,3425,นอกเขตเทศบาล,2.18,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 3,3426,นอกเขตเทศบาล,2.27,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 3,3427,นอกเขตเทศบาล,2.05,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 3,3428,นอกเขตเทศบาล,2.07,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 3,3429,นอกเขตเทศบาล,1.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 3,3430,นอกเขตเทศบาล,2.28,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 3,3431,นอกเขตเทศบาล,2.38,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 3,3432,นอกเขตเทศบาล,2.33,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 3,3433,นอกเขตเทศบาล,2.47,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 3,3434,นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 3,3435,นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 3,3436,นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาการ),ไตรมาส 3,3437,นอกเขตเทศบาล,4.15,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาการ),ไตรมาส 3,3438,นอกเขตเทศบาล,3.33,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 3,3439,นอกเขตเทศบาล,4.73,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 3,3440,นอกเขตเทศบาล,3.42,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 3,3441,นอกเขตเทศบาล,3.35,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 3,3442,นอกเขตเทศบาล,3.52,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 3,3443,นอกเขตเทศบาล,3.37,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 3,3444,นอกเขตเทศบาล,2.61,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 3,3445,นอกเขตเทศบาล,3.65,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อื่นๆ และไม่ทราบ,ไตรมาส 3,3446,นอกเขตเทศบาล,0.69,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อื่นๆ และไม่ทราบ,ไตรมาส 3,3447,นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อื่นๆ และไม่ทราบ,ไตรมาส 3,3448,นอกเขตเทศบาล,1.78,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาส 4,3449,รวม,1.64,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาส 4,3450,รวม,1.52,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาส 4,3451,รวม,1.78,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาส 4,3452,รวม,1.03,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาส 4,3453,รวม,0.47,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาส 4,3454,รวม,1.53,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3455,รวม,0.41,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3456,รวม,0.43,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3457,รวม,0.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาส 4,3458,รวม,1.08,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาส 4,3459,รวม,1.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาส 4,3460,รวม,0.78,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 4,3461,รวม,1.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 4,3462,รวม,1.79,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 4,3463,รวม,1.87,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 4,3464,รวม,1.73,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 4,3465,รวม,1.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 4,3466,รวม,2.13,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 4,3467,รวม,1.84,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 4,3468,รวม,1.93,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 4,3469,รวม,1.71,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 4,3470,รวม,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 4,3471,รวม,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 4,3472,รวม,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาการ),ไตรมาส 4,3473,รวม,3.19,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาการ),ไตรมาส 4,3474,รวม,3.11,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 4,3475,รวม,3.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 4,3476,รวม,1.92,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 4,3477,รวม,1.23,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 4,3478,รวม,3.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 4,3479,รวม,3.22,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 4,3480,รวม,3.71,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 4,3481,รวม,2.99,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อื่นๆ และไม่ทราบ,ไตรมาส 4,3482,รวม,0.38,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อื่นๆ และไม่ทราบ,ไตรมาส 4,3483,รวม,0.26,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อื่นๆ และไม่ทราบ,ไตรมาส 4,3484,รวม,0.57,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาส 4,3485,ในเขตเทศบาล,1.85,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาส 4,3486,ในเขตเทศบาล,1.75,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาส 4,3487,ในเขตเทศบาล,1.95,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาส 4,3488,ในเขตเทศบาล,1.53,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาส 4,3489,ในเขตเทศบาล,0.56,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาส 4,3490,ในเขตเทศบาล,2.43,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3491,ในเขตเทศบาล,0.62,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3492,ในเขตเทศบาล,0.58,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3493,ในเขตเทศบาล,0.66,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาส 4,3494,ในเขตเทศบาล,1.19,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาส 4,3495,ในเขตเทศบาล,1.14,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาส 4,3496,ในเขตเทศบาล,1.26,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 4,3497,ในเขตเทศบาล,2.01,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 4,3498,ในเขตเทศบาล,1.93,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 4,3499,ในเขตเทศบาล,2.13,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 4,3500,ในเขตเทศบาล,1.87,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 4,3501,ในเขตเทศบาล,1.64,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 4,3502,ในเขตเทศบาล,2.15,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 4,3503,ในเขตเทศบาล,1.61,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 4,3504,ในเขตเทศบาล,1.76,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 4,3505,ในเขตเทศบาล,1.39,ร้อยละ,สำนักงานสถิติแห่งชาติ
