จำนวน,_id,ปี,เพศ,ไตรมาส,ชั่วโมงทำงาน/สัปดาห์
44491.98,331,2563,รวม,ไตรมาส 1,20-29 ชั่วโมง
13883.19,332,2563,รวม,ไตรมาส 2,20-29 ชั่วโมง
27428.97,333,2563,รวม,ไตรมาส 3,20-29 ชั่วโมง
12870.39,334,2563,รวม,ไตรมาส 4,20-29 ชั่วโมง
24668.632500000003,335,2563,รวม,เฉลี่ย 4 ไตรมาส,20-29 ชั่วโมง
25082.54,336,2563,ชาย                         ,ไตรมาส 1,20-29 ชั่วโมง
7053.61,337,2563,ชาย                         ,ไตรมาส 2,20-29 ชั่วโมง
13663.68,338,2563,ชาย                         ,ไตรมาส 3,20-29 ชั่วโมง
5950.77,339,2563,ชาย                         ,ไตรมาส 4,20-29 ชั่วโมง
12937.650000000001,340,2563,ชาย                         ,เฉลี่ย 4 ไตรมาส,20-29 ชั่วโมง
19409.45,341,2563,หญิง                        ,ไตรมาส 1,20-29 ชั่วโมง
6829.58,342,2563,หญิง                        ,ไตรมาส 2,20-29 ชั่วโมง
13765.28,343,2563,หญิง                        ,ไตรมาส 3,20-29 ชั่วโมง
6919.63,344,2563,หญิง                        ,ไตรมาส 4,20-29 ชั่วโมง
11730.984999999999,345,2563,หญิง                        ,เฉลี่ย 4 ไตรมาส,20-29 ชั่วโมง
26127.26,346,2563,รวม,ไตรมาส 1,30-34 ชั่วโมง
14355.45,347,2563,รวม,ไตรมาส 2,30-34 ชั่วโมง
11665.8,348,2563,รวม,ไตรมาส 3,30-34 ชั่วโมง
12156.97,349,2563,รวม,ไตรมาส 4,30-34 ชั่วโมง
16076.369999999999,350,2563,รวม,เฉลี่ย 4 ไตรมาส,30-34 ชั่วโมง
14469.8,351,2563,ชาย                         ,ไตรมาส 1,30-34 ชั่วโมง
7639.31,352,2563,ชาย                         ,ไตรมาส 2,30-34 ชั่วโมง
6389.14,353,2563,ชาย                         ,ไตรมาส 3,30-34 ชั่วโมง
7929.59,354,2563,ชาย                         ,ไตรมาส 4,30-34 ชั่วโมง
9106.96,355,2563,ชาย                         ,เฉลี่ย 4 ไตรมาส,30-34 ชั่วโมง
11657.46,356,2563,หญิง                        ,ไตรมาส 1,30-34 ชั่วโมง
6716.14,357,2563,หญิง                        ,ไตรมาส 2,30-34 ชั่วโมง
5276.66,358,2563,หญิง                        ,ไตรมาส 3,30-34 ชั่วโมง
4227.38,359,2563,หญิง                        ,ไตรมาส 4,30-34 ชั่วโมง
6969.41,360,2563,หญิง                        ,เฉลี่ย 4 ไตรมาส,30-34 ชั่วโมง
43755.55,361,2563,รวม,ไตรมาส 1,35-39 ชั่วโมง
48218.94,362,2563,รวม,ไตรมาส 2,35-39 ชั่วโมง
45694.95,363,2563,รวม,ไตรมาส 3,35-39 ชั่วโมง
53365.76,364,2563,รวม,ไตรมาส 4,35-39 ชั่วโมง
47758.8,365,2563,รวม,เฉลี่ย 4 ไตรมาส,35-39 ชั่วโมง
22430.58,366,2563,ชาย                         ,ไตรมาส 1,35-39 ชั่วโมง
23629.53,367,2563,ชาย                         ,ไตรมาส 2,35-39 ชั่วโมง
22688.3,368,2563,ชาย                         ,ไตรมาส 3,35-39 ชั่วโมง
25821.23,369,2563,ชาย                         ,ไตรมาส 4,35-39 ชั่วโมง
23642.41,370,2563,ชาย                         ,เฉลี่ย 4 ไตรมาส,35-39 ชั่วโมง
21324.97,371,2563,หญิง                        ,ไตรมาส 1,35-39 ชั่วโมง
24589.42,372,2563,หญิง                        ,ไตรมาส 2,35-39 ชั่วโมง
23006.65,373,2563,หญิง                        ,ไตรมาส 3,35-39 ชั่วโมง
27544.53,374,2563,หญิง                        ,ไตรมาส 4,35-39 ชั่วโมง
24116.3925,375,2563,หญิง                        ,เฉลี่ย 4 ไตรมาส,35-39 ชั่วโมง
173695.41,376,2563,รวม,ไตรมาส 1,40-49 ชั่วโมง
224222.62,377,2563,รวม,ไตรมาส 2,40-49 ชั่วโมง
227332.11,378,2563,รวม,ไตรมาส 3,40-49 ชั่วโมง
237899.97,379,2563,รวม,ไตรมาส 4,40-49 ชั่วโมง
215787.5275,380,2563,รวม,เฉลี่ย 4 ไตรมาส,40-49 ชั่วโมง
97634.47,381,2563,ชาย                         ,ไตรมาส 1,40-49 ชั่วโมง
134760.41,382,2563,ชาย                         ,ไตรมาส 2,40-49 ชั่วโมง
133526.48,383,2563,ชาย                         ,ไตรมาส 3,40-49 ชั่วโมง
132296.11,384,2563,ชาย                         ,ไตรมาส 4,40-49 ชั่วโมง
124554.3675,385,2563,ชาย                         ,เฉลี่ย 4 ไตรมาส,40-49 ชั่วโมง
76060.94,386,2563,หญิง                        ,ไตรมาส 1,40-49 ชั่วโมง
89462.21,387,2563,หญิง                        ,ไตรมาส 2,40-49 ชั่วโมง
93805.63,388,2563,หญิง                        ,ไตรมาส 3,40-49 ชั่วโมง
105603.86,389,2563,หญิง                        ,ไตรมาส 4,40-49 ชั่วโมง
91233.16,390,2563,หญิง                        ,เฉลี่ย 4 ไตรมาส,40-49 ชั่วโมง
70488.52,391,2563,รวม,ไตรมาส 1,50 ชั่วโมงขึ้นไป
50582.26,392,2563,รวม,ไตรมาส 2,50 ชั่วโมงขึ้นไป
67508.56,393,2563,รวม,ไตรมาส 3,50 ชั่วโมงขึ้นไป
72406.55,394,2563,รวม,ไตรมาส 4,50 ชั่วโมงขึ้นไป
65246.4725,395,2563,รวม,เฉลี่ย 4 ไตรมาส,50 ชั่วโมงขึ้นไป
38954.72,396,2563,ชาย                         ,ไตรมาส 1,50 ชั่วโมงขึ้นไป
27502.89,397,2563,ชาย                         ,ไตรมาส 2,50 ชั่วโมงขึ้นไป
37144.8,398,2563,ชาย                         ,ไตรมาส 3,50 ชั่วโมงขึ้นไป
42034.2,399,2563,ชาย                         ,ไตรมาส 4,50 ชั่วโมงขึ้นไป
36409.1525,400,2563,ชาย                         ,เฉลี่ย 4 ไตรมาส,50 ชั่วโมงขึ้นไป
31533.8,401,2563,หญิง                        ,ไตรมาส 1,50 ชั่วโมงขึ้นไป
23079.38,402,2563,หญิง                        ,ไตรมาส 2,50 ชั่วโมงขึ้นไป
30363.76,403,2563,หญิง                        ,ไตรมาส 3,50 ชั่วโมงขึ้นไป
30372.36,404,2563,หญิง                        ,ไตรมาส 4,50 ชั่วโมงขึ้นไป
28837.325,405,2563,หญิง                        ,เฉลี่ย 4 ไตรมาส,50 ชั่วโมงขึ้นไป
400485.37,406,2564,รวม,ไตรมาส 1,ยอดรวม
395828.5,407,2564,รวม,ไตรมาส 2,ยอดรวม
377394.18,408,2564,รวม,ไตรมาส 3,ยอดรวม
388106.06,409,2564,รวม,ไตรมาส 4,ยอดรวม
390453.5275,410,2564,รวม,เฉลี่ย 4 ไตรมาส,ยอดรวม
215920.16,411,2564,ชาย                         ,ไตรมาส 1,ยอดรวม
215360.35,412,2564,ชาย                         ,ไตรมาส 2,ยอดรวม
213494.15,413,2564,ชาย                         ,ไตรมาส 3,ยอดรวม
219011.32,414,2564,ชาย                         ,ไตรมาส 4,ยอดรวม
215946.495,415,2564,ชาย                         ,เฉลี่ย 4 ไตรมาส,ยอดรวม
184565.22,416,2564,หญิง                        ,ไตรมาส 1,ยอดรวม
180468.16,417,2564,หญิง                        ,ไตรมาส 2,ยอดรวม
163900.03,418,2564,หญิง                        ,ไตรมาส 3,ยอดรวม
169094.74,419,2564,หญิง                        ,ไตรมาส 4,ยอดรวม
174507.0375,420,2564,หญิง                        ,เฉลี่ย 4 ไตรมาส,ยอดรวม
10553.35,421,2564,รวม,ไตรมาส 1,น้อยกว่า 1 ชั่วโมง
7031.88,422,2564,รวม,ไตรมาส 2,น้อยกว่า 1 ชั่วโมง
13844.52,423,2564,รวม,ไตรมาส 3,น้อยกว่า 1 ชั่วโมง
4947.23,424,2564,รวม,ไตรมาส 4,น้อยกว่า 1 ชั่วโมง
9094.244999999999,425,2564,รวม,เฉลี่ย 4 ไตรมาส,น้อยกว่า 1 ชั่วโมง
8067.2,426,2564,ชาย                         ,ไตรมาส 1,น้อยกว่า 1 ชั่วโมง
2786.61,427,2564,ชาย                         ,ไตรมาส 2,น้อยกว่า 1 ชั่วโมง
5984.88,428,2564,ชาย                         ,ไตรมาส 3,น้อยกว่า 1 ชั่วโมง
2421.92,429,2564,ชาย                         ,ไตรมาส 4,น้อยกว่า 1 ชั่วโมง
4815.1525,430,2564,ชาย                         ,เฉลี่ย 4 ไตรมาส,น้อยกว่า 1 ชั่วโมง
2486.15,431,2564,หญิง                        ,ไตรมาส 1,น้อยกว่า 1 ชั่วโมง
4245.27,432,2564,หญิง                        ,ไตรมาส 2,น้อยกว่า 1 ชั่วโมง
7859.64,433,2564,หญิง                        ,ไตรมาส 3,น้อยกว่า 1 ชั่วโมง
2525.31,434,2564,หญิง                        ,ไตรมาส 4,น้อยกว่า 1 ชั่วโมง
4279.092500000001,435,2564,หญิง                        ,เฉลี่ย 4 ไตรมาส,น้อยกว่า 1 ชั่วโมง
5377.99,436,2564,รวม,ไตรมาส 1,1-9 ชั่วโมง
,437,2564,รวม,ไตรมาส 2,1-9 ชั่วโมง
,438,2564,รวม,ไตรมาส 3,1-9 ชั่วโมง
1533.71,439,2564,รวม,ไตรมาส 4,1-9 ชั่วโมง
1727.925,440,2564,รวม,เฉลี่ย 4 ไตรมาส,1-9 ชั่วโมง
1616.91,441,2564,ชาย                         ,ไตรมาส 1,1-9 ชั่วโมง
,442,2564,ชาย                         ,ไตรมาส 2,1-9 ชั่วโมง
,443,2564,ชาย                         ,ไตรมาส 3,1-9 ชั่วโมง
,444,2564,ชาย                         ,ไตรมาส 4,1-9 ชั่วโมง
404.2275,445,2564,ชาย                         ,เฉลี่ย 4 ไตรมาส,1-9 ชั่วโมง
3761.07,446,2564,หญิง                        ,ไตรมาส 1,1-9 ชั่วโมง
,447,2564,หญิง                        ,ไตรมาส 2,1-9 ชั่วโมง
,448,2564,หญิง                        ,ไตรมาส 3,1-9 ชั่วโมง
1533.71,449,2564,หญิง                        ,ไตรมาส 4,1-9 ชั่วโมง
1323.6950000000002,450,2564,หญิง                        ,เฉลี่ย 4 ไตรมาส,1-9 ชั่วโมง
17715.16,451,2564,รวม,ไตรมาส 1,10-19 ชั่วโมง
2761.34,452,2564,รวม,ไตรมาส 2,10-19 ชั่วโมง
2777.53,453,2564,รวม,ไตรมาส 3,10-19 ชั่วโมง
6549.2,454,2564,รวม,ไตรมาส 4,10-19 ชั่วโมง
7450.8075,455,2564,รวม,เฉลี่ย 4 ไตรมาส,10-19 ชั่วโมง
9425.69,456,2564,ชาย                         ,ไตรมาส 1,10-19 ชั่วโมง
707.43,457,2564,ชาย                         ,ไตรมาส 2,10-19 ชั่วโมง
878.66,458,2564,ชาย                         ,ไตรมาส 3,10-19 ชั่วโมง
4048.4,459,2564,ชาย                         ,ไตรมาส 4,10-19 ชั่วโมง
3765.045,460,2564,ชาย                         ,เฉลี่ย 4 ไตรมาส,10-19 ชั่วโมง
8289.47,461,2564,หญิง                        ,ไตรมาส 1,10-19 ชั่วโมง
2053.91,462,2564,หญิง                        ,ไตรมาส 2,10-19 ชั่วโมง
1898.87,463,2564,หญิง                        ,ไตรมาส 3,10-19 ชั่วโมง
2500.8,464,2564,หญิง                        ,ไตรมาส 4,10-19 ชั่วโมง
3685.7625,465,2564,หญิง                        ,เฉลี่ย 4 ไตรมาส,10-19 ชั่วโมง
51106.1,466,2564,รวม,ไตรมาส 1,20-29 ชั่วโมง
13972.72,467,2564,รวม,ไตรมาส 2,20-29 ชั่วโมง
13561.52,468,2564,รวม,ไตรมาส 3,20-29 ชั่วโมง
10248.19,469,2564,รวม,ไตรมาส 4,20-29 ชั่วโมง
22222.1325,470,2564,รวม,เฉลี่ย 4 ไตรมาส,20-29 ชั่วโมง
22124.63,471,2564,ชาย                         ,ไตรมาส 1,20-29 ชั่วโมง
5125.46,472,2564,ชาย                         ,ไตรมาส 2,20-29 ชั่วโมง
7485.59,473,2564,ชาย                         ,ไตรมาส 3,20-29 ชั่วโมง
5810.24,474,2564,ชาย                         ,ไตรมาส 4,20-29 ชั่วโมง
10136.48,475,2564,ชาย                         ,เฉลี่ย 4 ไตรมาส,20-29 ชั่วโมง
28981.47,476,2564,หญิง                        ,ไตรมาส 1,20-29 ชั่วโมง
8847.26,477,2564,หญิง                        ,ไตรมาส 2,20-29 ชั่วโมง
6075.93,478,2564,หญิง                        ,ไตรมาส 3,20-29 ชั่วโมง
4437.95,479,2564,หญิง                        ,ไตรมาส 4,20-29 ชั่วโมง
12085.6525,480,2564,หญิง                        ,เฉลี่ย 4 ไตรมาส,20-29 ชั่วโมง
31549.87,481,2564,รวม,ไตรมาส 1,30-34 ชั่วโมง
21201.33,482,2564,รวม,ไตรมาส 2,30-34 ชั่วโมง
19530.5,483,2564,รวม,ไตรมาส 3,30-34 ชั่วโมง
10113.43,484,2564,รวม,ไตรมาส 4,30-34 ชั่วโมง
20598.7825,485,2564,รวม,เฉลี่ย 4 ไตรมาส,30-34 ชั่วโมง
18284.25,486,2564,ชาย                         ,ไตรมาส 1,30-34 ชั่วโมง
13114.04,487,2564,ชาย                         ,ไตรมาส 2,30-34 ชั่วโมง
12125.53,488,2564,ชาย                         ,ไตรมาส 3,30-34 ชั่วโมง
6242.11,489,2564,ชาย                         ,ไตรมาส 4,30-34 ชั่วโมง
12441.4825,490,2564,ชาย                         ,เฉลี่ย 4 ไตรมาส,30-34 ชั่วโมง
13265.62,491,2564,หญิง                        ,ไตรมาส 1,30-34 ชั่วโมง
8087.28,492,2564,หญิง                        ,ไตรมาส 2,30-34 ชั่วโมง
7404.97,493,2564,หญิง                        ,ไตรมาส 3,30-34 ชั่วโมง
3871.32,494,2564,หญิง                        ,ไตรมาส 4,30-34 ชั่วโมง
8157.297500000001,495,2564,หญิง                        ,เฉลี่ย 4 ไตรมาส,30-34 ชั่วโมง
43962.58,496,2564,รวม,ไตรมาส 1,35-39 ชั่วโมง
51643.61,497,2564,รวม,ไตรมาส 2,35-39 ชั่วโมง
54465.15,498,2564,รวม,ไตรมาส 3,35-39 ชั่วโมง
53593.68,499,2564,รวม,ไตรมาส 4,35-39 ชั่วโมง
50916.255,500,2564,รวม,เฉลี่ย 4 ไตรมาส,35-39 ชั่วโมง
24519.62,501,2564,ชาย                         ,ไตรมาส 1,35-39 ชั่วโมง
28596.04,502,2564,ชาย                         ,ไตรมาส 2,35-39 ชั่วโมง
28258.12,503,2564,ชาย                         ,ไตรมาส 3,35-39 ชั่วโมง
27802.42,504,2564,ชาย                         ,ไตรมาส 4,35-39 ชั่วโมง
27294.05,505,2564,ชาย                         ,เฉลี่ย 4 ไตรมาส,35-39 ชั่วโมง
19442.96,506,2564,หญิง                        ,ไตรมาส 1,35-39 ชั่วโมง
23047.57,507,2564,หญิง                        ,ไตรมาส 2,35-39 ชั่วโมง
26207.03,508,2564,หญิง                        ,ไตรมาส 3,35-39 ชั่วโมง
25791.26,509,2564,หญิง                        ,ไตรมาส 4,35-39 ชั่วโมง
23622.204999999998,510,2564,หญิง                        ,เฉลี่ย 4 ไตรมาส,35-39 ชั่วโมง
186817.67,511,2564,รวม,ไตรมาส 1,40-49 ชั่วโมง
235595.96,512,2564,รวม,ไตรมาส 2,40-49 ชั่วโมง
231576.6,513,2564,รวม,ไตรมาส 3,40-49 ชั่วโมง
247608.85,514,2564,รวม,ไตรมาส 4,40-49 ชั่วโมง
225399.77,515,2564,รวม,เฉลี่ย 4 ไตรมาส,40-49 ชั่วโมง
101864.33,516,2564,ชาย                         ,ไตรมาส 1,40-49 ชั่วโมง
128986.69,517,2564,ชาย                         ,ไตรมาส 2,40-49 ชั่วโมง
136163.6,518,2564,ชาย                         ,ไตรมาส 3,40-49 ชั่วโมง
140452.54,519,2564,ชาย                         ,ไตรมาส 4,40-49 ชั่วโมง
126866.79000000001,520,2564,ชาย                         ,เฉลี่ย 4 ไตรมาส,40-49 ชั่วโมง
84953.35,521,2564,หญิง                        ,ไตรมาส 1,40-49 ชั่วโมง
106609.27,522,2564,หญิง                        ,ไตรมาส 2,40-49 ชั่วโมง
95412.99,523,2564,หญิง                        ,ไตรมาส 3,40-49 ชั่วโมง
107156.32,524,2564,หญิง                        ,ไตรมาส 4,40-49 ชั่วโมง
98532.9825,525,2564,หญิง                        ,เฉลี่ย 4 ไตรมาส,40-49 ชั่วโมง
53402.65,526,2564,รวม,ไตรมาส 1,50 ชั่วโมงขึ้นไป
63621.67,527,2564,รวม,ไตรมาส 2,50 ชั่วโมงขึ้นไป
41638.36,528,2564,รวม,ไตรมาส 3,50 ชั่วโมงขึ้นไป
53511.78,529,2564,รวม,ไตรมาส 4,50 ชั่วโมงขึ้นไป
53043.615,530,2564,รวม,เฉลี่ย 4 ไตรมาส,50 ชั่วโมงขึ้นไป
30017.53,531,2564,ชาย                         ,ไตรมาส 1,50 ชั่วโมงขึ้นไป
36044.07,532,2564,ชาย                         ,ไตรมาส 2,50 ชั่วโมงขึ้นไป
22597.76,533,2564,ชาย                         ,ไตรมาส 3,50 ชั่วโมงขึ้นไป
32233.7,534,2564,ชาย                         ,ไตรมาส 4,50 ชั่วโมงขึ้นไป
30223.265,535,2564,ชาย                         ,เฉลี่ย 4 ไตรมาส,50 ชั่วโมงขึ้นไป
23385.12,536,2564,หญิง                        ,ไตรมาส 1,50 ชั่วโมงขึ้นไป
27577.6,537,2564,หญิง                        ,ไตรมาส 2,50 ชั่วโมงขึ้นไป
19040.6,538,2564,หญิง                        ,ไตรมาส 3,50 ชั่วโมงขึ้นไป
21278.08,539,2564,หญิง                        ,ไตรมาส 4,50 ชั่วโมงขึ้นไป
22820.350000000002,540,2564,หญิง                        ,เฉลี่ย 4 ไตรมาส,50 ชั่วโมงขึ้นไป
414602,541,2565,รวม,ไตรมาส 1,ยอดรวม
427216,542,2565,รวม,ไตรมาส 2,ยอดรวม
431705,543,2565,รวม,ไตรมาส 3,ยอดรวม
422594,544,2565,รวม,ไตรมาส 4,ยอดรวม
424029.25,545,2565,รวม,เฉลี่ย 4 ไตรมาส,ยอดรวม
226465,546,2565,ชาย                         ,ไตรมาส 1,ยอดรวม
234705,547,2565,ชาย                         ,ไตรมาส 2,ยอดรวม
235210,548,2565,ชาย                         ,ไตรมาส 3,ยอดรวม
232578,549,2565,ชาย                         ,ไตรมาส 4,ยอดรวม
232239.5,550,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,ยอดรวม
188137,551,2565,หญิง                        ,ไตรมาส 1,ยอดรวม
192511,552,2565,หญิง                        ,ไตรมาส 2,ยอดรวม
196495,553,2565,หญิง                        ,ไตรมาส 3,ยอดรวม
190016,554,2565,หญิง                        ,ไตรมาส 4,ยอดรวม
191789.75,555,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,ยอดรวม
9722,556,2565,รวม,ไตรมาส 1,น้อยกว่า 1 ชั่วโมง
3674,557,2565,รวม,ไตรมาส 2,น้อยกว่า 1 ชั่วโมง
1214,558,2565,รวม,ไตรมาส 3,น้อยกว่า 1 ชั่วโมง
4521,559,2565,รวม,ไตรมาส 4,น้อยกว่า 1 ชั่วโมง
4782.75,560,2565,รวม,เฉลี่ย 4 ไตรมาส,น้อยกว่า 1 ชั่วโมง
7440,561,2565,ชาย                         ,ไตรมาส 1,น้อยกว่า 1 ชั่วโมง
2914,562,2565,ชาย                         ,ไตรมาส 2,น้อยกว่า 1 ชั่วโมง
788,563,2565,ชาย                         ,ไตรมาส 3,น้อยกว่า 1 ชั่วโมง
2264,564,2565,ชาย                         ,ไตรมาส 4,น้อยกว่า 1 ชั่วโมง
3351.5,565,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,น้อยกว่า 1 ชั่วโมง
2282,566,2565,หญิง                        ,ไตรมาส 1,น้อยกว่า 1 ชั่วโมง
760,567,2565,หญิง                        ,ไตรมาส 2,น้อยกว่า 1 ชั่วโมง
427,568,2565,หญิง                        ,ไตรมาส 3,น้อยกว่า 1 ชั่วโมง
2257,569,2565,หญิง                        ,ไตรมาส 4,น้อยกว่า 1 ชั่วโมง
1431.5,570,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,น้อยกว่า 1 ชั่วโมง
2898,571,2565,รวม,ไตรมาส 1,1-9 ชั่วโมง
838,572,2565,รวม,ไตรมาส 2,1-9 ชั่วโมง
298,573,2565,รวม,ไตรมาส 3,1-9 ชั่วโมง
,574,2565,รวม,ไตรมาส 4,1-9 ชั่วโมง
1008.5,575,2565,รวม,เฉลี่ย 4 ไตรมาส,1-9 ชั่วโมง
1185,576,2565,ชาย                         ,ไตรมาส 1,1-9 ชั่วโมง
294,577,2565,ชาย                         ,ไตรมาส 2,1-9 ชั่วโมง
298,578,2565,ชาย                         ,ไตรมาส 3,1-9 ชั่วโมง
,579,2565,ชาย                         ,ไตรมาส 4,1-9 ชั่วโมง
444.25,580,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,1-9 ชั่วโมง
1712,581,2565,หญิง                        ,ไตรมาส 1,1-9 ชั่วโมง
543,582,2565,หญิง                        ,ไตรมาส 2,1-9 ชั่วโมง
,583,2565,หญิง                        ,ไตรมาส 3,1-9 ชั่วโมง
,584,2565,หญิง                        ,ไตรมาส 4,1-9 ชั่วโมง
563.75,585,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,1-9 ชั่วโมง
12563,586,2565,รวม,ไตรมาส 1,10-19 ชั่วโมง
5553,587,2565,รวม,ไตรมาส 2,10-19 ชั่วโมง
1900,588,2565,รวม,ไตรมาส 3,10-19 ชั่วโมง
1123,589,2565,รวม,ไตรมาส 4,10-19 ชั่วโมง
5284.75,590,2565,รวม,เฉลี่ย 4 ไตรมาส,10-19 ชั่วโมง
8477,591,2565,ชาย                         ,ไตรมาส 1,10-19 ชั่วโมง
2476,592,2565,ชาย                         ,ไตรมาส 2,10-19 ชั่วโมง
1013,593,2565,ชาย                         ,ไตรมาส 3,10-19 ชั่วโมง
520,594,2565,ชาย                         ,ไตรมาส 4,10-19 ชั่วโมง
3121.5,595,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,10-19 ชั่วโมง
4085,596,2565,หญิง                        ,ไตรมาส 1,10-19 ชั่วโมง
3077,597,2565,หญิง                        ,ไตรมาส 2,10-19 ชั่วโมง
887,598,2565,หญิง                        ,ไตรมาส 3,10-19 ชั่วโมง
603,599,2565,หญิง                        ,ไตรมาส 4,10-19 ชั่วโมง
2163,600,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,10-19 ชั่วโมง
38524,601,2565,รวม,ไตรมาส 1,20-29 ชั่วโมง
11265,602,2565,รวม,ไตรมาส 2,20-29 ชั่วโมง
21234,603,2565,รวม,ไตรมาส 3,20-29 ชั่วโมง
5059,604,2565,รวม,ไตรมาส 4,20-29 ชั่วโมง
19020.5,605,2565,รวม,เฉลี่ย 4 ไตรมาส,20-29 ชั่วโมง
18487,606,2565,ชาย                         ,ไตรมาส 1,20-29 ชั่วโมง
6345,607,2565,ชาย                         ,ไตรมาส 2,20-29 ชั่วโมง
10584,608,2565,ชาย                         ,ไตรมาส 3,20-29 ชั่วโมง
2788,609,2565,ชาย                         ,ไตรมาส 4,20-29 ชั่วโมง
9551,610,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,20-29 ชั่วโมง
20037,611,2565,หญิง                        ,ไตรมาส 1,20-29 ชั่วโมง
4919,612,2565,หญิง                        ,ไตรมาส 2,20-29 ชั่วโมง
10650,613,2565,หญิง                        ,ไตรมาส 3,20-29 ชั่วโมง
2271,614,2565,หญิง                        ,ไตรมาส 4,20-29 ชั่วโมง
9469.25,615,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,20-29 ชั่วโมง
34552,616,2565,รวม,ไตรมาส 1,30-34 ชั่วโมง
22511,617,2565,รวม,ไตรมาส 2,30-34 ชั่วโมง
14240,618,2565,รวม,ไตรมาส 3,30-34 ชั่วโมง
13828,619,2565,รวม,ไตรมาส 4,30-34 ชั่วโมง
21282.75,620,2565,รวม,เฉลี่ย 4 ไตรมาส,30-34 ชั่วโมง
19701,621,2565,ชาย                         ,ไตรมาส 1,30-34 ชั่วโมง
13266,622,2565,ชาย                         ,ไตรมาส 2,30-34 ชั่วโมง
8637,623,2565,ชาย                         ,ไตรมาส 3,30-34 ชั่วโมง
8029,624,2565,ชาย                         ,ไตรมาส 4,30-34 ชั่วโมง
12408.25,625,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,30-34 ชั่วโมง
14852,626,2565,หญิง                        ,ไตรมาส 1,30-34 ชั่วโมง
9246,627,2565,หญิง                        ,ไตรมาส 2,30-34 ชั่วโมง
5603,628,2565,หญิง                        ,ไตรมาส 3,30-34 ชั่วโมง
5799,629,2565,หญิง                        ,ไตรมาส 4,30-34 ชั่วโมง
8875,630,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,30-34 ชั่วโมง
43919,631,2565,รวม,ไตรมาส 1,35-39 ชั่วโมง
45723,632,2565,รวม,ไตรมาส 2,35-39 ชั่วโมง
46710,633,2565,รวม,ไตรมาส 3,35-39 ชั่วโมง
52635,634,2565,รวม,ไตรมาส 4,35-39 ชั่วโมง
47246.75,635,2565,รวม,เฉลี่ย 4 ไตรมาส,35-39 ชั่วโมง
21509,636,2565,ชาย                         ,ไตรมาส 1,35-39 ชั่วโมง
23957,637,2565,ชาย                         ,ไตรมาส 2,35-39 ชั่วโมง
22905,638,2565,ชาย                         ,ไตรมาส 3,35-39 ชั่วโมง
26730,639,2565,ชาย                         ,ไตรมาส 4,35-39 ชั่วโมง
23775.25,640,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,35-39 ชั่วโมง
22410,641,2565,หญิง                        ,ไตรมาส 1,35-39 ชั่วโมง
21766,642,2565,หญิง                        ,ไตรมาส 2,35-39 ชั่วโมง
23804,643,2565,หญิง                        ,ไตรมาส 3,35-39 ชั่วโมง
25905,644,2565,หญิง                        ,ไตรมาส 4,35-39 ชั่วโมง
23471.25,645,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,35-39 ชั่วโมง
216912,646,2565,รวม,ไตรมาส 1,40-49 ชั่วโมง
274894,647,2565,รวม,ไตรมาส 2,40-49 ชั่วโมง
268615,648,2565,รวม,ไตรมาส 3,40-49 ชั่วโมง
263806,649,2565,รวม,ไตรมาส 4,40-49 ชั่วโมง
256056.75,650,2565,รวม,เฉลี่ย 4 ไตรมาส,40-49 ชั่วโมง
120175,651,2565,ชาย                         ,ไตรมาส 1,40-49 ชั่วโมง
148086,652,2565,ชาย                         ,ไตรมาส 2,40-49 ชั่วโมง
148575,653,2565,ชาย                         ,ไตรมาส 3,40-49 ชั่วโมง
145316,654,2565,ชาย                         ,ไตรมาส 4,40-49 ชั่วโมง
140538,655,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,40-49 ชั่วโมง
96737,656,2565,หญิง                        ,ไตรมาส 1,40-49 ชั่วโมง
126807,657,2565,หญิง                        ,ไตรมาส 2,40-49 ชั่วโมง
120041,658,2565,หญิง                        ,ไตรมาส 3,40-49 ชั่วโมง
118490,659,2565,หญิง                        ,ไตรมาส 4,40-49 ชั่วโมง
115518.75,660,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,40-49 ชั่วโมง
55513,661,2565,รวม,ไตรมาส 1,50 ชั่วโมงขึ้นไป
62760,662,2565,รวม,ไตรมาส 2,50 ชั่วโมงขึ้นไป
77494,663,2565,รวม,ไตรมาส 3,50 ชั่วโมงขึ้นไป
81622,664,2565,รวม,ไตรมาส 4,50 ชั่วโมงขึ้นไป
69347.25,665,2565,รวม,เฉลี่ย 4 ไตรมาส,50 ชั่วโมงขึ้นไป
29491,666,2565,ชาย                         ,ไตรมาส 1,50 ชั่วโมงขึ้นไป
