﻿year,sex,level_of_edu,quarter,_id,area,value,unit,source
2556,ชาย,ไม่ทราบ,ไตรมาส 1,3656,นอกเขตเทศบาล,86.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไม่ทราบ,ไตรมาส 1,3657,นอกเขตเทศบาล,85.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,ไม่ทราบ,ไตรมาส 2,3658,รวม,74.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไม่ทราบ,ไตรมาส 2,3659,รวม,79.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไม่ทราบ,ไตรมาส 2,3660,รวม,68.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,ไม่ทราบ,ไตรมาส 2,3661,ในเขตเทศบาล,73.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไม่ทราบ,ไตรมาส 2,3662,ในเขตเทศบาล,78.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไม่ทราบ,ไตรมาส 2,3663,ในเขตเทศบาล,66.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,ไม่ทราบ,ไตรมาส 2,3664,นอกเขตเทศบาล,77.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไม่ทราบ,ไตรมาส 2,3665,นอกเขตเทศบาล,81.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไม่ทราบ,ไตรมาส 2,3666,นอกเขตเทศบาล,72.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,ไม่ทราบ,ไตรมาส 3,3667,รวม,64.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไม่ทราบ,ไตรมาส 3,3668,รวม,68.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไม่ทราบ,ไตรมาส 3,3669,รวม,60.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,ไม่ทราบ,ไตรมาส 3,3670,ในเขตเทศบาล,65.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไม่ทราบ,ไตรมาส 3,3671,ในเขตเทศบาล,67.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไม่ทราบ,ไตรมาส 3,3672,ในเขตเทศบาล,62.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,ไม่ทราบ,ไตรมาส 3,3673,นอกเขตเทศบาล,64.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไม่ทราบ,ไตรมาส 3,3674,นอกเขตเทศบาล,69.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไม่ทราบ,ไตรมาส 3,3675,นอกเขตเทศบาล,58.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,ไม่ทราบ,ไตรมาส 4,3676,รวม,76.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไม่ทราบ,ไตรมาส 4,3677,รวม,79.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไม่ทราบ,ไตรมาส 4,3678,รวม,72.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,ไม่ทราบ,ไตรมาส 4,3679,ในเขตเทศบาล,73.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไม่ทราบ,ไตรมาส 4,3680,ในเขตเทศบาล,76.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไม่ทราบ,ไตรมาส 4,3681,ในเขตเทศบาล,69.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,ไม่ทราบ,ไตรมาส 4,3682,นอกเขตเทศบาล,81.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไม่ทราบ,ไตรมาส 4,3683,นอกเขตเทศบาล,85.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไม่ทราบ,ไตรมาส 4,3684,นอกเขตเทศบาล,77.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,รวม,ไม่ทราบ,ไตรมาส 1,3685,รวม,79.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่ทราบ,ไตรมาส 1,3686,รวม,80.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่ทราบ,ไตรมาส 1,3687,รวม,77.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,รวม,ไม่ทราบ,ไตรมาส 1,3688,ในเขตเทศบาล,78.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่ทราบ,ไตรมาส 1,3689,ในเขตเทศบาล,78.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่ทราบ,ไตรมาส 1,3690,ในเขตเทศบาล,79.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,รวม,ไม่ทราบ,ไตรมาส 1,3691,นอกเขตเทศบาล,80.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่ทราบ,ไตรมาส 1,3692,นอกเขตเทศบาล,85.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่ทราบ,ไตรมาส 1,3693,นอกเขตเทศบาล,72.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,รวม,ไม่ทราบ,ไตรมาส 2,3694,รวม,77.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่ทราบ,ไตรมาส 2,3695,รวม,81.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่ทราบ,ไตรมาส 2,3696,รวม,72.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,รวม,ไม่ทราบ,ไตรมาส 2,3697,ในเขตเทศบาล,74.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่ทราบ,ไตรมาส 2,3698,ในเขตเทศบาล,76.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่ทราบ,ไตรมาส 2,3699,ในเขตเทศบาล,73.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,รวม,ไม่ทราบ,ไตรมาส 2,3700,นอกเขตเทศบาล,81.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่ทราบ,ไตรมาส 2,3701,นอกเขตเทศบาล,88.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่ทราบ,ไตรมาส 2,3702,นอกเขตเทศบาล,71.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,รวม,ไม่ทราบ,ไตรมาส 3,3703,รวม,81.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่ทราบ,ไตรมาส 3,3704,รวม,85.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่ทราบ,ไตรมาส 3,3705,รวม,76.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,รวม,ไม่ทราบ,ไตรมาส 3,3706,ในเขตเทศบาล,78.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่ทราบ,ไตรมาส 3,3707,ในเขตเทศบาล,81.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่ทราบ,ไตรมาส 3,3708,ในเขตเทศบาล,74.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,รวม,ไม่ทราบ,ไตรมาส 3,3709,นอกเขตเทศบาล,85.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่ทราบ,ไตรมาส 3,3710,นอกเขตเทศบาล,91.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่ทราบ,ไตรมาส 3,3711,นอกเขตเทศบาล,78.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,รวม,ไม่ทราบ,ไตรมาส 4,3712,รวม,77.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่ทราบ,ไตรมาส 4,3713,รวม,81.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่ทราบ,ไตรมาส 4,3714,รวม,72.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,รวม,ไม่ทราบ,ไตรมาส 4,3715,ในเขตเทศบาล,73.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่ทราบ,ไตรมาส 4,3716,ในเขตเทศบาล,72.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่ทราบ,ไตรมาส 4,3717,ในเขตเทศบาล,73.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,รวม,ไม่ทราบ,ไตรมาส 4,3718,นอกเขตเทศบาล,83.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่ทราบ,ไตรมาส 4,3719,นอกเขตเทศบาล,92.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่ทราบ,ไตรมาส 4,3720,นอกเขตเทศบาล,70.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,รวม,ไม่ทราบ,ไตรมาส 1,3721,รวม,79.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไม่ทราบ,ไตรมาส 1,3722,รวม,80.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไม่ทราบ,ไตรมาส 1,3723,รวม,76.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,รวม,ไม่ทราบ,ไตรมาส 1,3724,ในเขตเทศบาล,74.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไม่ทราบ,ไตรมาส 1,3725,ในเขตเทศบาล,74.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไม่ทราบ,ไตรมาส 1,3726,ในเขตเทศบาล,73.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,รวม,ไม่ทราบ,ไตรมาส 1,3727,นอกเขตเทศบาล,84.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไม่ทราบ,ไตรมาส 1,3728,นอกเขตเทศบาล,88.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไม่ทราบ,ไตรมาส 1,3729,นอกเขตเทศบาล,80.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,รวม,ไม่ทราบ,ไตรมาส 2,3730,รวม,79.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไม่ทราบ,ไตรมาส 2,3731,รวม,85.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไม่ทราบ,ไตรมาส 2,3732,รวม,71.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,รวม,ไม่ทราบ,ไตรมาส 2,3733,ในเขตเทศบาล,75.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไม่ทราบ,ไตรมาส 2,3734,ในเขตเทศบาล,81.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไม่ทราบ,ไตรมาส 2,3735,ในเขตเทศบาล,67.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,รวม,ไม่ทราบ,ไตรมาส 2,3736,นอกเขตเทศบาล,86.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไม่ทราบ,ไตรมาส 2,3737,นอกเขตเทศบาล,91.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไม่ทราบ,ไตรมาส 2,3738,นอกเขตเทศบาล,80.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,รวม,ไม่ทราบ,ไตรมาส 3,3739,รวม,79.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไม่ทราบ,ไตรมาส 3,3740,รวม,85.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไม่ทราบ,ไตรมาส 3,3741,รวม,74.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,รวม,ไม่ทราบ,ไตรมาส 3,3742,ในเขตเทศบาล,74.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไม่ทราบ,ไตรมาส 3,3743,ในเขตเทศบาล,79.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไม่ทราบ,ไตรมาส 3,3744,ในเขตเทศบาล,70.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,รวม,ไม่ทราบ,ไตรมาส 3,3745,นอกเขตเทศบาล,85.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไม่ทราบ,ไตรมาส 3,3746,นอกเขตเทศบาล,90.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไม่ทราบ,ไตรมาส 3,3747,นอกเขตเทศบาล,79.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,รวม,ไม่ทราบ,ไตรมาส 4,3748,รวม,82.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไม่ทราบ,ไตรมาส 4,3749,รวม,84.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไม่ทราบ,ไตรมาส 4,3750,รวม,80.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,รวม,ไม่ทราบ,ไตรมาส 4,3751,ในเขตเทศบาล,75.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไม่ทราบ,ไตรมาส 4,3752,ในเขตเทศบาล,76.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไม่ทราบ,ไตรมาส 4,3753,ในเขตเทศบาล,73.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,รวม,ไม่ทราบ,ไตรมาส 4,3754,นอกเขตเทศบาล,89.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไม่ทราบ,ไตรมาส 4,3755,นอกเขตเทศบาล,93.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไม่ทราบ,ไตรมาส 4,3756,นอกเขตเทศบาล,86.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ไม่ทราบ,ไตรมาส 1,3757,รวม,80.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไม่ทราบ,ไตรมาส 1,3758,รวม,83.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไม่ทราบ,ไตรมาส 1,3759,รวม,76.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ไม่ทราบ,ไตรมาส 1,3760,ในเขตเทศบาล,79.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไม่ทราบ,ไตรมาส 1,3761,ในเขตเทศบาล,81.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไม่ทราบ,ไตรมาส 1,3762,ในเขตเทศบาล,75.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ไม่ทราบ,ไตรมาส 1,3763,นอกเขตเทศบาล,81.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไม่ทราบ,ไตรมาส 1,3764,นอกเขตเทศบาล,84.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไม่ทราบ,ไตรมาส 1,3765,นอกเขตเทศบาล,78.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ไม่ทราบ,ไตรมาส 2,3766,รวม,81.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไม่ทราบ,ไตรมาส 2,3767,รวม,82.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไม่ทราบ,ไตรมาส 2,3768,รวม,79.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ไม่ทราบ,ไตรมาส 2,3769,ในเขตเทศบาล,79.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไม่ทราบ,ไตรมาส 2,3770,ในเขตเทศบาล,78.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไม่ทราบ,ไตรมาส 2,3771,ในเขตเทศบาล,81.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ไม่ทราบ,ไตรมาส 2,3772,นอกเขตเทศบาล,84.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไม่ทราบ,ไตรมาส 2,3773,นอกเขตเทศบาล,88.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไม่ทราบ,ไตรมาส 2,3774,นอกเขตเทศบาล,75.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ไม่ทราบ,ไตรมาส 3,3775,รวม,83.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไม่ทราบ,ไตรมาส 3,3776,รวม,88.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไม่ทราบ,ไตรมาส 3,3777,รวม,75.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ไม่ทราบ,ไตรมาส 3,3778,ในเขตเทศบาล,79.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไม่ทราบ,ไตรมาส 3,3779,ในเขตเทศบาล,85.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไม่ทราบ,ไตรมาส 3,3780,ในเขตเทศบาล,70.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ไม่ทราบ,ไตรมาส 3,3781,นอกเขตเทศบาล,88.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไม่ทราบ,ไตรมาส 3,3782,นอกเขตเทศบาล,93.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไม่ทราบ,ไตรมาส 3,3783,นอกเขตเทศบาล,81.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ไม่ทราบ,ไตรมาส 4,3784,รวม,80.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไม่ทราบ,ไตรมาส 4,3785,รวม,85.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไม่ทราบ,ไตรมาส 4,3786,รวม,74.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ไม่ทราบ,ไตรมาส 4,3787,ในเขตเทศบาล,80.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไม่ทราบ,ไตรมาส 4,3788,ในเขตเทศบาล,83.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไม่ทราบ,ไตรมาส 4,3789,ในเขตเทศบาล,76.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ไม่ทราบ,ไตรมาส 4,3790,นอกเขตเทศบาล,80.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไม่ทราบ,ไตรมาส 4,3791,นอกเขตเทศบาล,88.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไม่ทราบ,ไตรมาส 4,3792,นอกเขตเทศบาล,68.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ไม่ทราบ,ไตรมาส 1,3793,รวม,82.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไม่ทราบ,ไตรมาส 1,3794,รวม,87.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไม่ทราบ,ไตรมาส 1,3795,รวม,76.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ไม่ทราบ,ไตรมาส 1,3796,ในเขตเทศบาล,81.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไม่ทราบ,ไตรมาส 1,3797,ในเขตเทศบาล,83.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไม่ทราบ,ไตรมาส 1,3798,ในเขตเทศบาล,79.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ไม่ทราบ,ไตรมาส 1,3799,นอกเขตเทศบาล,83.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไม่ทราบ,ไตรมาส 1,3800,นอกเขตเทศบาล,94.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไม่ทราบ,ไตรมาส 1,3801,นอกเขตเทศบาล,68.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ไม่ทราบ,ไตรมาส 2,3802,รวม,81.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไม่ทราบ,ไตรมาส 2,3803,รวม,84.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไม่ทราบ,ไตรมาส 2,3804,รวม,76.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ไม่ทราบ,ไตรมาส 2,3805,ในเขตเทศบาล,81.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไม่ทราบ,ไตรมาส 2,3806,ในเขตเทศบาล,79.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไม่ทราบ,ไตรมาส 2,3807,ในเขตเทศบาล,82.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ไม่ทราบ,ไตรมาส 2,3808,นอกเขตเทศบาล,80.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไม่ทราบ,ไตรมาส 2,3809,นอกเขตเทศบาล,92.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไม่ทราบ,ไตรมาส 2,3810,นอกเขตเทศบาล,67.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ไม่ทราบ,ไตรมาส 3,3811,รวม,79.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไม่ทราบ,ไตรมาส 3,3812,รวม,84.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไม่ทราบ,ไตรมาส 3,3813,รวม,72.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ไม่ทราบ,ไตรมาส 3,3814,ในเขตเทศบาล,78.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไม่ทราบ,ไตรมาส 3,3815,ในเขตเทศบาล,82.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไม่ทราบ,ไตรมาส 3,3816,ในเขตเทศบาล,71.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ไม่ทราบ,ไตรมาส 3,3817,นอกเขตเทศบาล,80.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไม่ทราบ,ไตรมาส 3,3818,นอกเขตเทศบาล,87.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไม่ทราบ,ไตรมาส 3,3819,นอกเขตเทศบาล,72.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ไม่ทราบ,ไตรมาส 4,3820,รวม,81.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไม่ทราบ,ไตรมาส 4,3821,รวม,88.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไม่ทราบ,ไตรมาส 4,3822,รวม,72.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ไม่ทราบ,ไตรมาส 4,3823,ในเขตเทศบาล,82.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไม่ทราบ,ไตรมาส 4,3824,ในเขตเทศบาล,86.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไม่ทราบ,ไตรมาส 4,3825,ในเขตเทศบาล,75.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ไม่ทราบ,ไตรมาส 4,3826,นอกเขตเทศบาล,79.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไม่ทราบ,ไตรมาส 4,3827,นอกเขตเทศบาล,91.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไม่ทราบ,ไตรมาส 4,3828,นอกเขตเทศบาล,64.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,ไม่ทราบ,ไตรมาส 1,3829,รวม,82.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไม่ทราบ,ไตรมาส 1,3830,รวม,86.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไม่ทราบ,ไตรมาส 1,3831,รวม,77.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,ไม่ทราบ,ไตรมาส 1,3832,ในเขตเทศบาล,82.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไม่ทราบ,ไตรมาส 1,3833,ในเขตเทศบาล,85.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไม่ทราบ,ไตรมาส 1,3834,ในเขตเทศบาล,78.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,ไม่ทราบ,ไตรมาส 1,3835,นอกเขตเทศบาล,83.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไม่ทราบ,ไตรมาส 1,3836,นอกเขตเทศบาล,88.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไม่ทราบ,ไตรมาส 1,3837,นอกเขตเทศบาล,74.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,ไม่ทราบ,ไตรมาส 2,3838,รวม,83.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไม่ทราบ,ไตรมาส 2,3839,รวม,89.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไม่ทราบ,ไตรมาส 2,3840,รวม,74.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,ไม่ทราบ,ไตรมาส 2,3841,ในเขตเทศบาล,83.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไม่ทราบ,ไตรมาส 2,3842,ในเขตเทศบาล,88.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไม่ทราบ,ไตรมาส 2,3843,ในเขตเทศบาล,76.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,ไม่ทราบ,ไตรมาส 2,3844,นอกเขตเทศบาล,83.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไม่ทราบ,ไตรมาส 2,3845,นอกเขตเทศบาล,90.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไม่ทราบ,ไตรมาส 2,3846,นอกเขตเทศบาล,70.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,ไม่ทราบ,ไตรมาส 3,3847,รวม,85.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไม่ทราบ,ไตรมาส 3,3848,รวม,87.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไม่ทราบ,ไตรมาส 3,3849,รวม,82.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,ไม่ทราบ,ไตรมาส 3,3850,ในเขตเทศบาล,81.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
