ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ,
2566,กรกฎาคม,นครปฐม,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,17771,16419,243,13,0,335,30,612,13,5,290,767,
2566,กรกฎาคม,นครปฐม,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,749,547,3,1,1,12,0,15,0,1,18,24,
2566,กรกฎาคม,นครปฐม,รย. 3 รถยนต์บรรทุกส่วนบุคคล,10250,9118,138,27,0,260,21,567,12,1,393,641,
2566,กรกฎาคม,นครปฐม,รย. 8 รถยนต์รับจ้างสามล้อ,4,4,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,นครปฐม,รย. 12 รถจักรยานยนต์,24018,20944,1638,212,8,1276,10,1056,62,2,222,1562,
2566,กรกฎาคม,นครปฐม,รย. 13 รถแทร็กเตอร์,129,106,6,2,0,1,0,5,0,0,0,4,
2566,กรกฎาคม,นครปฐม,รย. 14 รถบดถนน,30,30,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,นครปฐม,รย. 16 รถพ่วง,7,7,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,นครปฐม,รย. 17 รถจักรยานยนต์สาธารณะ,222,206,2,0,3,3,1,1,3,0,1,8,
2566,กรกฎาคม,นครพนม,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4096,3309,107,9,0,307,3,242,3,0,46,594,
2566,กรกฎาคม,นครพนม,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,174,106,0,1,0,10,0,5,0,0,3,37,
2566,กรกฎาคม,นครพนม,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3513,2976,19,10,4,209,1,190,0,0,61,332,
2566,กรกฎาคม,นครพนม,รย. 12 รถจักรยานยนต์,8169,7401,705,94,0,259,5,581,11,0,45,332,
2566,กรกฎาคม,นครพนม,รย. 13 รถแทร็กเตอร์,160,118,25,7,0,8,0,39,0,0,1,7,
2566,กรกฎาคม,นครพนม,รย. 14 รถบดถนน,3,3,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,นครราชสีมา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,27118,22756,1107,64,2,905,28,2476,24,10,327,2189,
2566,กรกฎาคม,นครราชสีมา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,877,673,8,2,6,38,3,58,1,0,13,71,
2566,กรกฎาคม,นครราชสีมา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,18859,16061,341,57,4,607,11,1562,12,5,482,1340,
2566,กรกฎาคม,นครราชสีมา,รย. 4 รถยนต์สามล้อส่วนบุคคล,2,1,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,นครราชสีมา,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,13,7,0,0,0,0,1,6,0,0,0,0,
2566,กรกฎาคม,นครราชสีมา,รย. 8 รถยนต์รับจ้างสามล้อ,51,49,0,1,0,0,0,3,0,0,2,1,
2566,กรกฎาคม,นครราชสีมา,รย. 12 รถจักรยานยนต์,46610,40467,3748,571,5,2194,7,3102,49,0,338,2827,
2566,กรกฎาคม,นครราชสีมา,รย. 13 รถแทร็กเตอร์,1597,1377,232,27,0,34,1,184,2,0,0,45,
2566,กรกฎาคม,นครราชสีมา,รย. 14 รถบดถนน,31,28,1,1,0,1,0,0,0,1,0,2,
2566,กรกฎาคม,นครราชสีมา,รย. 15 รถใช้ในงานเกษตรกรรม,943,0,0,0,0,3,0,9,0,0,5,11,
2566,กรกฎาคม,นครราชสีมา,รย. 16 รถพ่วง,14,12,0,0,0,0,0,0,0,0,0,1,
2566,กรกฎาคม,นครราชสีมา,รย. 17 รถจักรยานยนต์สาธารณะ,71,68,0,0,1,0,0,0,3,0,1,3,
2566,กรกฎาคม,นครราชสีมา,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,0,0,0,1,0,0,0,0,0,0,0,
2566,กรกฎาคม,นครศรีธรรมราช,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,12606,10651,427,30,0,356,20,1121,5,2,149,862,
2566,กรกฎาคม,นครศรีธรรมราช,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,332,236,2,2,0,10,1,25,4,0,8,20,
2566,กรกฎาคม,นครศรีธรรมราช,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8413,7301,154,34,0,214,3,662,5,0,161,534,
2566,กรกฎาคม,นครศรีธรรมราช,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,30,6,0,0,0,0,0,0,6,0,0,24,
2566,กรกฎาคม,นครศรีธรรมราช,รย. 9 รถยนต์บริการธุรกิจ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,นครศรีธรรมราช,รย. 12 รถจักรยานยนต์,20413,17595,2827,315,2,976,1,1587,58,0,106,1121,
2566,กรกฎาคม,นครศรีธรรมราช,รย. 13 รถแทร็กเตอร์,125,88,16,1,0,7,0,14,0,0,1,6,
2566,กรกฎาคม,นครศรีธรรมราช,รย. 14 รถบดถนน,22,19,4,0,0,1,0,0,1,0,3,2,
2566,กรกฎาคม,นครศรีธรรมราช,รย. 17 รถจักรยานยนต์สาธารณะ,27,25,0,0,1,0,0,0,1,0,0,2,
2566,กรกฎาคม,นครสวรรค์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,9794,8242,376,17,0,350,16,794,9,0,159,832,
2566,กรกฎาคม,นครสวรรค์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,299,244,2,2,0,11,0,7,1,0,5,18,
2566,กรกฎาคม,นครสวรรค์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6786,5795,150,15,6,219,5,558,6,3,195,522,
2566,กรกฎาคม,นครสวรรค์,รย. 12 รถจักรยานยนต์,19621,17339,1811,220,0,733,13,1181,39,1,138,951,
2566,กรกฎาคม,นครสวรรค์,รย. 13 รถแทร็กเตอร์,1227,1079,113,20,0,33,2,92,4,5,6,46,
2566,กรกฎาคม,นครสวรรค์,รย. 14 รถบดถนน,12,12,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,นครสวรรค์,รย. 15 รถใช้ในงานเกษตรกรรม,58,0,0,0,0,0,0,2,0,0,3,2,
2566,กรกฎาคม,นครสวรรค์,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,นครสวรรค์,รย. 17 รถจักรยานยนต์สาธารณะ,29,28,0,0,0,0,0,0,1,0,0,1,
2566,กรกฎาคม,นนทบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,21838,21001,89,9,2,177,17,293,14,4,236,475,
2566,กรกฎาคม,นนทบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,731,614,2,3,0,3,1,26,2,0,3,28,
2566,กรกฎาคม,นนทบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6286,5994,20,9,0,59,6,125,3,2,111,194,
2566,กรกฎาคม,นนทบุรี,รย. 4 รถยนต์สามล้อส่วนบุคคล,3,3,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,นนทบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,82,78,0,0,0,0,0,5,0,1,5,6,
2566,กรกฎาคม,นนทบุรี,รย. 9 รถยนต์บริการธุรกิจ,2,0,0,0,0,0,0,2,0,0,0,0,
2566,กรกฎาคม,นนทบุรี,รย. 10 รถยนต์บริการทัศนาจร,5,4,0,0,0,0,1,0,0,0,0,0,
2566,กรกฎาคม,นนทบุรี,รย. 12 รถจักรยานยนต์,12704,11972,36,38,39,418,3,78,12,0,73,361,
2566,กรกฎาคม,นนทบุรี,รย. 13 รถแทร็กเตอร์,112,106,1,0,0,0,0,2,1,0,0,1,
2566,กรกฎาคม,นนทบุรี,รย. 14 รถบดถนน,16,16,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,นนทบุรี,รย. 16 รถพ่วง,8,3,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,นนทบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,350,329,13,0,4,4,1,9,2,0,3,10,
2566,กรกฎาคม,นราธิวาส,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4315,3655,107,8,0,141,31,179,1,0,46,323,
2566,กรกฎาคม,นราธิวาส,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,119,84,1,2,0,3,0,3,1,0,0,8,
2566,กรกฎาคม,นราธิวาส,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2235,1962,69,11,0,50,9,107,2,1,29,139,
2566,กรกฎาคม,นราธิวาส,รย. 12 รถจักรยานยนต์,12027,11114,1988,221,0,94,0,1188,31,0,172,395,
2566,กรกฎาคม,นราธิวาส,รย. 13 รถแทร็กเตอร์,33,25,0,0,0,2,0,2,1,0,0,4,
2566,กรกฎาคม,นราธิวาส,รย. 14 รถบดถนน,10,9,0,0,0,0,0,0,0,0,0,1,
2566,กรกฎาคม,นราธิวาส,รย. 17 รถจักรยานยนต์สาธารณะ,21,21,0,0,0,0,0,0,0,0,1,0,
2566,กรกฎาคม,น่าน,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3752,3125,111,8,2,138,5,274,1,0,38,312,
2566,กรกฎาคม,น่าน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,140,81,1,1,1,2,0,10,2,0,3,15,
2566,กรกฎาคม,น่าน,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3661,3133,41,16,2,103,1,264,4,0,102,209,
2566,กรกฎาคม,น่าน,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,3,3,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,น่าน,รย. 9 รถยนต์บริการธุรกิจ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,น่าน,รย. 12 รถจักรยานยนต์,8613,7747,554,91,2,284,3,397,6,0,33,376,
2566,กรกฎาคม,น่าน,รย. 13 รถแทร็กเตอร์,223,188,39,3,0,8,0,21,0,0,1,11,
2566,กรกฎาคม,น่าน,รย. 14 รถบดถนน,24,22,2,0,0,0,0,2,0,0,0,0,
2566,กรกฎาคม,น่าน,รย. 16 รถพ่วง,4,2,0,0,0,1,0,0,0,0,0,1,
2566,กรกฎาคม,น่าน,รย. 17 รถจักรยานยนต์สาธารณะ,12,10,0,0,0,1,0,0,1,0,0,1,
2566,กรกฎาคม,บึงกาฬ,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,2275,1871,46,0,0,104,4,176,0,0,10,190,
2566,กรกฎาคม,บึงกาฬ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,104,70,0,0,0,2,0,3,0,0,1,6,
2566,กรกฎาคม,บึงกาฬ,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2369,1997,24,7,0,94,1,172,1,0,59,167,
2566,กรกฎาคม,บึงกาฬ,รย. 12 รถจักรยานยนต์,4422,3848,788,67,0,194,2,415,7,0,12,316,
2566,กรกฎาคม,บึงกาฬ,รย. 13 รถแทร็กเตอร์,109,87,19,3,0,6,0,16,0,0,0,4,
2566,กรกฎาคม,บึงกาฬ,รย. 14 รถบดถนน,4,4,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,บึงกาฬ,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,บุรีรัมย์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7928,6667,254,16,1,356,11,504,2,0,104,655,
2566,กรกฎาคม,บุรีรัมย์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,340,247,3,4,1,14,2,17,2,0,5,30,
2566,กรกฎาคม,บุรีรัมย์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7271,6169,81,26,0,314,7,489,4,3,209,586,
2566,กรกฎาคม,บุรีรัมย์,รย. 12 รถจักรยานยนต์,19767,17393,3248,220,0,670,96,1377,14,0,79,992,
2566,กรกฎาคม,บุรีรัมย์,รย. 13 รถแทร็กเตอร์,546,430,97,10,0,28,0,82,3,0,2,28,
2566,กรกฎาคม,บุรีรัมย์,รย. 14 รถบดถนน,29,27,1,1,0,1,0,0,1,0,0,1,
2566,กรกฎาคม,บุรีรัมย์,รย. 15 รถใช้ในงานเกษตรกรรม,29,0,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,บุรีรัมย์,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,บุรีรัมย์,รย. 17 รถจักรยานยนต์สาธารณะ,29,28,0,0,1,0,0,0,1,0,0,1,
2566,กรกฎาคม,ปทุมธานี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,27301,26418,69,8,0,234,7,156,8,2,493,397,
2566,กรกฎาคม,ปทุมธานี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,1157,1060,1,9,0,4,2,13,2,1,30,26,
2566,กรกฎาคม,ปทุมธานี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,11543,11048,14,8,2,154,4,91,7,3,502,231,
2566,กรกฎาคม,ปทุมธานี,รย. 12 รถจักรยานยนต์,25381,24311,57,58,15,518,5,106,43,0,100,529,
2566,กรกฎาคม,ปทุมธานี,รย. 13 รถแทร็กเตอร์,143,120,19,0,0,7,0,7,0,0,0,13,
2566,กรกฎาคม,ปทุมธานี,รย. 14 รถบดถนน,28,28,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,ปทุมธานี,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,ปทุมธานี,รย. 16 รถพ่วง,13,13,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,ปทุมธานี,รย. 17 รถจักรยานยนต์สาธารณะ,333,317,1,0,1,4,0,5,0,1,2,7,
2566,กรกฎาคม,ประจวบคีรีขันธ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6711,5732,147,9,2,206,8,432,2,3,111,403,
2566,กรกฎาคม,ประจวบคีรีขันธ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,186,153,0,1,0,6,0,5,2,0,4,17,
2566,กรกฎาคม,ประจวบคีรีขันธ์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5274,4615,35,21,0,140,2,297,4,0,191,279,
2566,กรกฎาคม,ประจวบคีรีขันธ์,รย. 8 รถยนต์รับจ้างสามล้อ,8,8,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,ประจวบคีรีขันธ์,รย. 9 รถยนต์บริการธุรกิจ,7,7,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,ประจวบคีรีขันธ์,รย. 12 รถจักรยานยนต์,12437,10863,1244,122,0,531,3,813,18,0,109,643,
2566,กรกฎาคม,ประจวบคีรีขันธ์,รย. 13 รถแทร็กเตอร์,89,68,2,1,0,2,0,8,0,0,2,5,
2566,กรกฎาคม,ประจวบคีรีขันธ์,รย. 14 รถบดถนน,9,8,0,1,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,ประจวบคีรีขันธ์,รย. 16 รถพ่วง,4,3,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,ประจวบคีรีขันธ์,รย. 17 รถจักรยานยนต์สาธารณะ,17,16,0,0,0,0,0,0,0,0,0,1,
2566,กรกฎาคม,ประจวบคีรีขันธ์,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,0,0,0,0,0,0,0,0,0,1,0,
2566,กรกฎาคม,ปราจีนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6878,5944,208,11,1,269,7,409,4,0,78,501,
2566,กรกฎาคม,ปราจีนบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,214,170,2,3,0,4,0,13,1,0,0,17,
2566,กรกฎาคม,ปราจีนบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4112,3573,53,8,3,133,7,277,5,0,93,322,
2566,กรกฎาคม,ปราจีนบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,4,4,0,1,0,0,0,1,0,0,0,0,
2566,กรกฎาคม,ปราจีนบุรี,รย. 9 รถยนต์บริการธุรกิจ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,ปราจีนบุรี,รย. 12 รถจักรยานยนต์,10591,9325,1326,135,1,499,3,648,31,0,83,693,
2566,กรกฎาคม,ปราจีนบุรี,รย. 13 รถแทร็กเตอร์,162,136,11,1,0,7,0,7,2,0,1,8,
2566,กรกฎาคม,ปราจีนบุรี,รย. 14 รถบดถนน,25,23,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,ปราจีนบุรี,รย. 16 รถพ่วง,4,2,0,0,0,0,0,0,1,0,0,1,
2566,กรกฎาคม,ปราจีนบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,7,6,0,0,0,0,0,0,2,0,0,2,
2566,กรกฎาคม,ปัตตานี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4652,3942,99,15,0,205,24,254,1,0,30,392,
2566,กรกฎาคม,ปัตตานี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,176,131,0,1,0,8,0,6,2,0,3,18,
2566,กรกฎาคม,ปัตตานี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2562,2213,27,11,1,88,6,149,0,1,52,183,
2566,กรกฎาคม,ปัตตานี,รย. 9 รถยนต์บริการธุรกิจ,12,12,0,0,0,0,0,0,0,0,4,0,
2566,กรกฎาคม,ปัตตานี,รย. 12 รถจักรยานยนต์,11343,10218,1588,158,0,313,5,1065,61,1,30,452,
2566,กรกฎาคม,ปัตตานี,รย. 13 รถแทร็กเตอร์,24,21,1,1,0,2,0,1,0,0,1,1,
2566,กรกฎาคม,ปัตตานี,รย. 14 รถบดถนน,19,16,1,0,0,2,0,1,0,0,1,1,
2566,กรกฎาคม,ปัตตานี,รย. 17 รถจักรยานยนต์สาธารณะ,23,20,0,0,1,0,0,0,0,0,1,1,
2566,กรกฎาคม,พระนครศรีอยุธยา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,12956,11037,466,20,0,588,22,878,6,2,221,1200,
2566,กรกฎาคม,พระนครศรีอยุธยา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,503,425,5,5,1,15,0,23,1,0,18,27,
2566,กรกฎาคม,พระนครศรีอยุธยา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5854,4784,132,11,0,295,17,462,3,0,222,597,
2566,กรกฎาคม,พระนครศรีอยุธยา,รย. 8 รถยนต์รับจ้างสามล้อ,73,68,0,0,0,0,0,8,0,0,21,3,
2566,กรกฎาคม,พระนครศรีอยุธยา,รย. 12 รถจักรยานยนต์,15490,13466,2260,182,17,700,5,1006,55,0,122,1187,
2566,กรกฎาคม,พระนครศรีอยุธยา,รย. 13 รถแทร็กเตอร์,68,52,6,1,0,2,0,7,0,0,0,3,
2566,กรกฎาคม,พระนครศรีอยุธยา,รย. 14 รถบดถนน,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,พระนครศรีอยุธยา,รย. 16 รถพ่วง,2,1,0,0,0,0,0,0,0,0,0,1,
2566,กรกฎาคม,พระนครศรีอยุธยา,รย. 17 รถจักรยานยนต์สาธารณะ,220,207,4,0,5,1,0,4,4,0,0,3,
2566,กรกฎาคม,พะเยา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4730,3878,145,7,0,204,16,431,5,0,71,446,
2566,กรกฎาคม,พะเยา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,159,111,2,1,1,3,0,6,1,0,0,7,
2566,กรกฎาคม,พะเยา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3721,3234,45,5,2,90,11,282,1,0,87,240,
2566,กรกฎาคม,พะเยา,รย. 12 รถจักรยานยนต์,8840,8052,634,71,2,169,0,574,27,0,119,319,
2566,กรกฎาคม,พะเยา,รย. 13 รถแทร็กเตอร์,191,148,20,5,0,15,0,22,3,0,2,14,
2566,กรกฎาคม,พะเยา,รย. 14 รถบดถนน,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,พะเยา,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,พะเยา,รย. 17 รถจักรยานยนต์สาธารณะ,10,8,0,0,2,0,0,0,1,0,0,1,
2566,กรกฎาคม,พังงา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,2548,2247,94,3,1,69,1,115,2,0,31,130,
2566,กรกฎาคม,พังงา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,90,67,2,2,0,1,0,1,9,0,1,10,
2566,กรกฎาคม,พังงา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,1814,1625,62,3,0,27,0,96,2,0,34,84,
2566,กรกฎาคม,พังงา,รย. 9 รถยนต์บริการธุรกิจ,19,19,1,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,พังงา,รย. 10 รถยนต์บริการทัศนาจร,3,2,0,0,0,0,0,1,0,0,0,0,
2566,กรกฎาคม,พังงา,รย. 12 รถจักรยานยนต์,5139,4353,430,66,1,269,2,319,2,0,51,324,
2566,กรกฎาคม,พังงา,รย. 13 รถแทร็กเตอร์,16,14,2,0,0,1,0,0,0,0,0,2,
2566,กรกฎาคม,พังงา,รย. 14 รถบดถนน,1,0,0,0,0,0,0,0,1,0,0,0,
2566,กรกฎาคม,พังงา,รย. 16 รถพ่วง,12,12,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,พังงา,รย. 17 รถจักรยานยนต์สาธารณะ,9,8,0,0,0,0,0,1,0,0,0,0,
2566,กรกฎาคม,พัทลุง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4682,4018,96,14,0,116,8,356,10,0,45,312,
2566,กรกฎาคม,พัทลุง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,100,79,0,1,0,4,0,5,3,0,0,10,
2566,กรกฎาคม,พัทลุง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3253,2873,46,15,0,68,1,210,4,0,41,239,
2566,กรกฎาคม,พัทลุง,รย. 12 รถจักรยานยนต์,10830,9829,942,91,2,307,0,655,7,0,49,547,
2566,กรกฎาคม,พัทลุง,รย. 13 รถแทร็กเตอร์,54,43,7,1,0,3,0,8,0,0,0,4,
2566,กรกฎาคม,พัทลุง,รย. 14 รถบดถนน,16,16,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,พัทลุง,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,พัทลุง,รย. 17 รถจักรยานยนต์สาธารณะ,24,23,1,0,0,0,0,1,1,0,0,2,
2566,กรกฎาคม,พิจิตร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4071,3520,116,7,0,137,18,258,3,1,44,269,
2566,กรกฎาคม,พิจิตร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,157,102,0,0,2,5,0,3,1,0,2,10,
2566,กรกฎาคม,พิจิตร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3559,3037,35,6,1,128,9,234,5,0,96,286,
2566,กรกฎาคม,พิจิตร,รย. 12 รถจักรยานยนต์,10304,9457,933,135,0,233,6,555,14,1,63,407,
2566,กรกฎาคม,พิจิตร,รย. 13 รถแทร็กเตอร์,335,293,32,5,0,15,0,15,2,0,2,10,
2566,กรกฎาคม,พิจิตร,รย. 14 รถบดถนน,20,14,0,0,0,0,0,0,0,0,3,3,
2566,กรกฎาคม,พิจิตร,รย. 15 รถใช้ในงานเกษตรกรรม,12,0,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,พิจิตร,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,พิจิตร,รย. 17 รถจักรยานยนต์สาธารณะ,4,3,0,0,0,0,0,0,1,0,0,1,
2566,กรกฎาคม,พิษณุโลก,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,11984,9876,492,30,0,536,21,1034,9,0,219,1131,
2566,กรกฎาคม,พิษณุโลก,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,350,245,7,0,0,16,2,22,2,0,5,30,
2566,กรกฎาคม,พิษณุโลก,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7059,5874,147,22,1,290,4,564,8,1,219,571,
2566,กรกฎาคม,พิษณุโลก,รย. 4 รถยนต์สามล้อส่วนบุคคล,2,2,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,พิษณุโลก,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,15,15,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,พิษณุโลก,รย. 8 รถยนต์รับจ้างสามล้อ,5,5,0,0,0,0,0,0,0,0,1,0,
2566,กรกฎาคม,พิษณุโลก,รย. 12 รถจักรยานยนต์,20289,18388,1704,238,0,651,0,989,27,0,138,923,
2566,กรกฎาคม,พิษณุโลก,รย. 13 รถแทร็กเตอร์,692,537,101,12,0,22,0,56,0,0,4,25,
2566,กรกฎาคม,พิษณุโลก,รย. 14 รถบดถนน,30,24,0,0,0,0,0,3,0,0,0,2,
2566,กรกฎาคม,พิษณุโลก,รย. 15 รถใช้ในงานเกษตรกรรม,205,0,0,6,0,0,0,4,0,0,2,1,
2566,กรกฎาคม,พิษณุโลก,รย. 16 รถพ่วง,3,2,0,0,0,0,0,0,0,0,0,0,
2566,กรกฎาคม,พิษณุโลก,รย. 17 รถจักรยานยนต์สาธารณะ,14,11,0,1,0,0,0,0,3,0,0,1,
2566,กรกฎาคม,พิษณุโลก,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,0,0,0,0,0,0,0,0,0,1,0,
2566,กรกฎาคม,เพชรบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6816,5711,209,9,0,252,11,512,3,6,134,606,
2566,กรกฎาคม,เพชรบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,254,203,1,3,2,9,1,4,0,1,3,14,
2566,กรกฎาคม,เพชรบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4291,3692,97,11,2,112,7,328,3,0,116,327,
2566,กรกฎาคม,เพชรบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,2,1,0,0,0,0,0,0,0,0,1,1,
2566,กรกฎาคม,เพชรบุรี,รย. 12 รถจักรยานยนต์,12506,11221,1745,190,2,337,5,779,117,0,101,626,
2566,กรกฎาคม,เพชรบุรี,รย. 13 รถแทร็กเตอร์,77,54,6,1,0,7,0,11,0,0,0,9,
