ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ,
2566,กันยายน,อำนาจเจริญ,รย. 12 รถจักรยานยนต์,3953,3616,320,47,0,95,0,243,6,0,13,135,
2566,กันยายน,อำนาจเจริญ,รย. 13 รถแทร็กเตอร์,154,125,21,4,0,9,0,18,2,0,2,8,
2566,กันยายน,อำนาจเจริญ,รย. 14 รถบดถนน,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,อำนาจเจริญ,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,อำนาจเจริญ,รย. 17 รถจักรยานยนต์สาธารณะ,2,1,0,0,0,0,0,0,0,0,0,1,
2566,กันยายน,อุดรธานี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,14460,12052,600,13,0,588,26,1267,8,2,161,1362,
2566,กันยายน,อุดรธานี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,506,388,12,3,1,11,2,42,1,0,13,62,
2566,กันยายน,อุดรธานี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,11233,9285,116,37,4,546,10,925,6,4,317,1025,
2566,กันยายน,อุดรธานี,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,0,0,0,0,0,0,0,0,0,1,0,
2566,กันยายน,อุดรธานี,รย. 9 รถยนต์บริการธุรกิจ,5,4,0,0,0,0,0,2,0,0,0,0,
2566,กันยายน,อุดรธานี,รย. 12 รถจักรยานยนต์,22173,19614,3225,319,0,477,63,2062,88,1,259,1259,
2566,กันยายน,อุดรธานี,รย. 13 รถแทร็กเตอร์,730,599,145,17,0,27,3,101,1,0,6,32,
2566,กันยายน,อุดรธานี,รย. 14 รถบดถนน,16,14,0,0,0,0,0,0,0,0,2,0,
2566,กันยายน,อุดรธานี,รย. 15 รถใช้ในงานเกษตรกรรม,18,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,อุดรธานี,รย. 16 รถพ่วง,5,5,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,อุดรธานี,รย. 17 รถจักรยานยนต์สาธารณะ,3,3,0,0,0,0,0,0,3,0,0,3,
2566,กันยายน,อุตรดิตถ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4194,3519,117,12,0,162,6,297,6,0,61,360,
2566,กันยายน,อุตรดิตถ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,190,146,3,0,0,9,0,9,2,0,3,11,
2566,กันยายน,อุตรดิตถ์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3757,3227,58,12,3,122,2,253,4,0,155,276,
2566,กันยายน,อุตรดิตถ์,รย. 12 รถจักรยานยนต์,9711,8858,527,94,0,352,4,502,8,0,81,432,
2566,กันยายน,อุตรดิตถ์,รย. 13 รถแทร็กเตอร์,452,386,19,4,0,34,0,11,13,0,0,32,
2566,กันยายน,อุตรดิตถ์,รย. 14 รถบดถนน,13,9,0,1,0,0,0,0,0,0,0,0,
2566,กันยายน,อุตรดิตถ์,รย. 15 รถใช้ในงานเกษตรกรรม,481,0,0,4,0,0,0,15,0,0,6,8,
2566,กันยายน,อุตรดิตถ์,รย. 17 รถจักรยานยนต์สาธารณะ,5,4,0,0,0,0,0,0,1,0,0,1,
2566,กันยายน,อุทัยธานี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3639,3057,118,7,1,154,14,253,2,1,50,351,
2566,กันยายน,อุทัยธานี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,110,89,0,1,0,2,0,3,1,0,4,7,
2566,กันยายน,อุทัยธานี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3296,2881,50,5,0,109,10,181,7,1,67,232,
2566,กันยายน,อุทัยธานี,รย. 12 รถจักรยานยนต์,7611,6837,484,72,0,258,1,351,56,0,39,403,
2566,กันยายน,อุทัยธานี,รย. 13 รถแทร็กเตอร์,330,295,28,7,0,7,0,23,0,0,0,8,
2566,กันยายน,อุทัยธานี,รย. 14 รถบดถนน,5,2,2,0,0,2,0,0,0,0,0,0,
2566,กันยายน,อุทัยธานี,รย. 15 รถใช้ในงานเกษตรกรรม,3,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,อุทัยธานี,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,อุทัยธานี,รย. 17 รถจักรยานยนต์สาธารณะ,4,4,0,0,0,0,0,0,1,0,0,0,
2566,กันยายน,อุบลราชธานี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,13826,11388,604,30,1,475,26,1339,8,0,131,1362,
2566,กันยายน,อุบลราชธานี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,503,361,10,4,3,9,1,23,1,0,8,75,
2566,กันยายน,อุบลราชธานี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,12044,10019,212,48,4,417,4,1044,6,1,252,1080,
2566,กันยายน,อุบลราชธานี,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,42,40,0,0,0,0,1,0,0,0,2,0,
2566,กันยายน,อุบลราชธานี,รย. 8 รถยนต์รับจ้างสามล้อ,3,3,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,อุบลราชธานี,รย. 12 รถจักรยานยนต์,22865,20730,2062,323,0,688,5,1469,61,0,267,1068,
2566,กันยายน,อุบลราชธานี,รย. 13 รถแทร็กเตอร์,471,342,65,6,0,25,0,76,10,0,3,35,
2566,กันยายน,อุบลราชธานี,รย. 14 รถบดถนน,17,16,0,0,0,0,0,1,0,0,0,0,
2566,กันยายน,อุบลราชธานี,รย. 15 รถใช้ในงานเกษตรกรรม,2,0,0,0,0,0,0,0,1,0,0,1,
2566,กันยายน,อุบลราชธานี,รย. 16 รถพ่วง,5,5,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,อุบลราชธานี,รย. 17 รถจักรยานยนต์สาธารณะ,11,8,0,0,0,0,0,0,0,0,0,1,
