ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ,
2566,สิงหาคม,ลำปาง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7535,6591,89,17,1,159,15,521,3,1,159,399,
2566,สิงหาคม,ลำปาง,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ลำปาง,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ลำปาง,รย. 12 รถจักรยานยนต์,19460,17902,967,213,0,375,9,812,68,1,55,717,
2566,สิงหาคม,ลำปาง,รย. 13 รถแทร็กเตอร์,289,236,35,1,0,22,0,12,0,0,2,13,
2566,สิงหาคม,ลำปาง,รย. 14 รถบดถนน,11,11,1,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ลำปาง,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ลำปาง,รย. 17 รถจักรยานยนต์สาธารณะ,9,8,0,0,0,0,0,0,1,0,0,0,
2566,สิงหาคม,ลำพูน,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7159,6355,54,5,0,219,18,398,5,2,54,476,
2566,สิงหาคม,ลำพูน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,260,216,2,2,1,9,0,8,0,0,2,14,
2566,สิงหาคม,ลำพูน,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6683,6048,21,22,1,139,15,367,4,0,126,379,
2566,สิงหาคม,ลำพูน,รย. 12 รถจักรยานยนต์,15598,14358,383,150,1,423,4,579,4,0,45,673,
2566,สิงหาคม,ลำพูน,รย. 13 รถแทร็กเตอร์,74,61,8,1,0,2,0,4,0,0,1,5,
2566,สิงหาคม,ลำพูน,รย. 15 รถใช้ในงานเกษตรกรรม,2,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ลำพูน,รย. 16 รถพ่วง,1,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ลำพูน,รย. 17 รถจักรยานยนต์สาธารณะ,9,9,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,เลย,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5688,4930,135,4,0,142,8,404,2,0,32,374,
2566,สิงหาคม,เลย,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,241,180,1,3,1,9,1,8,0,0,4,27,
2566,สิงหาคม,เลย,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6034,5351,62,15,1,107,5,431,4,0,113,318,
2566,สิงหาคม,เลย,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,6,6,0,0,0,0,0,0,0,1,2,1,
2566,สิงหาคม,เลย,รย. 12 รถจักรยานยนต์,9847,8882,1171,95,0,326,2,677,19,0,87,451,
2566,สิงหาคม,เลย,รย. 13 รถแทร็กเตอร์,391,296,59,7,0,38,0,50,9,0,2,48,
2566,สิงหาคม,เลย,รย. 14 รถบดถนน,9,9,1,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,เลย,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,เลย,รย. 17 รถจักรยานยนต์สาธารณะ,1,1,0,0,0,0,0,0,1,0,0,0,
2566,สิงหาคม,ศรีสะเกษ,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6532,5481,171,13,0,237,26,474,2,2,61,467,
2566,สิงหาคม,ศรีสะเกษ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,276,205,0,0,0,9,0,14,0,0,4,16,
2566,สิงหาคม,ศรีสะเกษ,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8160,6624,75,29,1,382,62,678,1,1,191,685,
2566,สิงหาคม,ศรีสะเกษ,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,3,2,2,0,0,0,0,1,0,0,1,1,
2566,สิงหาคม,ศรีสะเกษ,รย. 12 รถจักรยานยนต์,16666,14493,1349,152,0,681,2,1609,5,0,231,950,
2566,สิงหาคม,ศรีสะเกษ,รย. 13 รถแทร็กเตอร์,428,341,74,14,0,21,0,69,8,0,9,41,
2566,สิงหาคม,ศรีสะเกษ,รย. 14 รถบดถนน,18,18,1,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ศรีสะเกษ,รย. 15 รถใช้ในงานเกษตรกรรม,3,0,0,0,0,0,0,0,0,0,0,1,
2566,สิงหาคม,ศรีสะเกษ,รย. 16 รถพ่วง,2,2,0,1,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ศรีสะเกษ,รย. 17 รถจักรยานยนต์สาธารณะ,11,11,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สกลนคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,8449,7046,206,11,1,332,7,698,7,0,115,785,
2566,สิงหาคม,สกลนคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,375,295,8,2,2,18,1,9,0,0,7,38,
2566,สิงหาคม,สกลนคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8479,7168,84,23,4,304,5,689,2,0,217,700,
2566,สิงหาคม,สกลนคร,รย. 12 รถจักรยานยนต์,21444,18762,2810,257,0,933,37,1914,75,0,159,1639,
2566,สิงหาคม,สกลนคร,รย. 13 รถแทร็กเตอร์,335,266,54,5,0,14,0,45,0,0,7,12,
2566,สิงหาคม,สกลนคร,รย. 14 รถบดถนน,9,8,0,0,0,0,0,0,0,0,0,1,
2566,สิงหาคม,สกลนคร,รย. 15 รถใช้ในงานเกษตรกรรม,2,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สกลนคร,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สกลนคร,รย. 17 รถจักรยานยนต์สาธารณะ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สกลนคร,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,0,0,0,1,0,0,0,0,0,0,0,
2566,สิงหาคม,สงขลา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,22907,18930,1016,63,2,769,17,2546,22,0,310,2146,
2566,สิงหาคม,สงขลา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,509,380,9,9,2,23,1,37,5,0,6,54,
2566,สิงหาคม,สงขลา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,9379,7943,204,48,5,350,3,844,12,0,175,782,
2566,สิงหาคม,สงขลา,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,10,10,0,0,0,0,0,1,0,0,0,0,
2566,สิงหาคม,สงขลา,รย. 12 รถจักรยานยนต์,31461,27479,3175,455,6,1415,5,2393,33,1,199,1858,
2566,สิงหาคม,สงขลา,รย. 13 รถแทร็กเตอร์,114,96,5,0,0,3,0,11,0,0,3,4,
2566,สิงหาคม,สงขลา,รย. 14 รถบดถนน,24,24,1,0,0,0,0,1,0,0,0,0,
2566,สิงหาคม,สงขลา,รย. 16 รถพ่วง,6,6,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สงขลา,รย. 17 รถจักรยานยนต์สาธารณะ,70,67,0,0,2,0,0,0,1,0,0,1,
2566,สิงหาคม,สตูล,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,2916,2473,55,6,0,94,3,180,2,0,44,205,
2566,สิงหาคม,สตูล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,75,63,0,0,0,4,1,3,3,0,1,5,
2566,สิงหาคม,สตูล,รย. 3 รถยนต์บรรทุกส่วนบุคคล,1665,1435,14,4,2,58,1,92,3,0,32,113,
2566,สิงหาคม,สตูล,รย. 12 รถจักรยานยนต์,6727,5768,443,83,0,282,2,522,9,0,49,361,
2566,สิงหาคม,สตูล,รย. 13 รถแทร็กเตอร์,30,18,3,0,0,3,0,1,0,0,0,2,
2566,สิงหาคม,สตูล,รย. 14 รถบดถนน,1,1,1,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สตูล,รย. 17 รถจักรยานยนต์สาธารณะ,16,16,0,0,0,0,0,0,0,0,0,1,
2566,สิงหาคม,สมุทรปราการ,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,20713,20146,21,11,0,156,8,97,13,3,405,253,
2566,สิงหาคม,สมุทรปราการ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,1060,886,110,3,0,10,1,111,109,0,24,132,
2566,สิงหาคม,สมุทรปราการ,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8973,8611,22,9,5,107,2,74,26,0,313,175,
2566,สิงหาคม,สมุทรปราการ,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สมุทรปราการ,รย. 8 รถยนต์รับจ้างสามล้อ,95,81,0,3,0,0,0,15,10,1,8,20,
2566,สิงหาคม,สมุทรปราการ,รย. 12 รถจักรยานยนต์,22662,21251,35,53,66,730,1,130,30,1,201,705,
2566,สิงหาคม,สมุทรปราการ,รย. 13 รถแทร็กเตอร์,190,147,84,0,0,5,0,56,0,0,19,58,
2566,สิงหาคม,สมุทรปราการ,รย. 14 รถบดถนน,6,3,0,0,0,0,0,2,0,0,0,3,
2566,สิงหาคม,สมุทรปราการ,รย. 16 รถพ่วง,6,6,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สมุทรปราการ,รย. 17 รถจักรยานยนต์สาธารณะ,980,921,4,0,10,21,0,11,6,0,11,27,
2566,สิงหาคม,สมุทรสงคราม,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3363,3017,37,3,0,96,6,126,5,2,56,225,
2566,สิงหาคม,สมุทรสงคราม,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,113,91,3,1,1,1,1,0,1,0,2,9,
2566,สิงหาคม,สมุทรสงคราม,รย. 3 รถยนต์บรรทุกส่วนบุคคล,1929,1666,31,3,4,71,7,94,2,0,52,174,
2566,สิงหาคม,สมุทรสงคราม,รย. 8 รถยนต์รับจ้างสามล้อ,5,5,0,0,0,0,0,0,0,0,1,0,
2566,สิงหาคม,สมุทรสงคราม,รย. 12 รถจักรยานยนต์,5097,4378,267,39,3,294,1,222,26,0,57,424,
2566,สิงหาคม,สมุทรสงคราม,รย. 13 รถแทร็กเตอร์,2,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สมุทรสงคราม,รย. 14 รถบดถนน,3,1,0,0,0,1,0,0,0,0,0,1,
2566,สิงหาคม,สมุทรสงคราม,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สมุทรสงคราม,รย. 17 รถจักรยานยนต์สาธารณะ,70,65,1,1,5,0,0,0,0,0,0,1,
2566,สิงหาคม,สมุทรสาคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,9665,9388,19,1,0,74,4,66,3,2,71,123,
2566,สิงหาคม,สมุทรสาคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,289,255,4,3,0,4,0,6,0,0,3,14,
2566,สิงหาคม,สมุทรสาคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5980,5791,12,3,1,57,2,58,2,0,82,91,
2566,สิงหาคม,สมุทรสาคร,รย. 8 รถยนต์รับจ้างสามล้อ,4,2,0,0,0,0,0,1,0,0,0,1,
2566,สิงหาคม,สมุทรสาคร,รย. 12 รถจักรยานยนต์,20895,17945,2245,372,14,830,19,1117,1021,0,171,1685,
2566,สิงหาคม,สมุทรสาคร,รย. 13 รถแทร็กเตอร์,22,18,0,0,0,1,0,0,0,0,0,1,
2566,สิงหาคม,สมุทรสาคร,รย. 14 รถบดถนน,5,4,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สมุทรสาคร,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สมุทรสาคร,รย. 17 รถจักรยานยนต์สาธารณะ,259,253,1,0,0,0,0,1,2,0,0,10,
2566,สิงหาคม,สระแก้ว,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5664,4532,118,3,0,515,21,582,2,1,89,975,
2566,สิงหาคม,สระแก้ว,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,213,163,3,1,1,10,1,8,1,0,3,17,
2566,สิงหาคม,สระแก้ว,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5367,3875,41,13,3,520,14,603,4,1,223,1046,
2566,สิงหาคม,สระแก้ว,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,1,1,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สระแก้ว,รย. 8 รถยนต์รับจ้างสามล้อ,7,7,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สระแก้ว,รย. 12 รถจักรยานยนต์,9603,8347,1538,122,3,414,5,695,88,0,87,599,
2566,สิงหาคม,สระแก้ว,รย. 13 รถแทร็กเตอร์,413,343,69,9,0,14,0,54,1,1,1,22,
2566,สิงหาคม,สระแก้ว,รย. 14 รถบดถนน,12,12,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สระแก้ว,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สระแก้ว,รย. 17 รถจักรยานยนต์สาธารณะ,12,12,0,0,0,0,0,0,0,0,0,1,
2566,สิงหาคม,สระบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,12187,10604,323,10,0,404,39,807,1,1,201,833,
2566,สิงหาคม,สระบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,398,342,3,3,2,10,1,12,2,0,18,27,
2566,สิงหาคม,สระบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6509,5644,100,21,5,192,15,464,3,1,177,502,
2566,สิงหาคม,สระบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สระบุรี,รย. 12 รถจักรยานยนต์,17436,15878,1719,143,7,446,50,902,93,1,103,921,
2566,สิงหาคม,สระบุรี,รย. 13 รถแทร็กเตอร์,327,282,20,1,0,7,0,26,3,0,2,12,
2566,สิงหาคม,สระบุรี,รย. 14 รถบดถนน,18,17,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สระบุรี,รย. 15 รถใช้ในงานเกษตรกรรม,2,0,0,0,0,0,0,0,0,0,0,1,
2566,สิงหาคม,สระบุรี,รย. 16 รถพ่วง,11,11,2,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สระบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,65,62,2,0,0,0,0,3,1,0,1,1,
2566,สิงหาคม,สิงห์บุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3740,3222,90,1,0,139,40,212,0,0,39,307,
2566,สิงหาคม,สิงห์บุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,143,118,0,3,0,6,0,5,0,0,2,13,
2566,สิงหาคม,สิงห์บุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2325,2055,29,3,0,72,7,113,3,0,60,156,
2566,สิงหาคม,สิงห์บุรี,รย. 12 รถจักรยานยนต์,6660,5937,375,64,1,339,9,253,12,0,59,415,
2566,สิงหาคม,สิงห์บุรี,รย. 13 รถแทร็กเตอร์,70,63,7,0,0,1,0,2,0,0,0,1,
2566,สิงหาคม,สิงห์บุรี,รย. 14 รถบดถนน,9,9,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สิงห์บุรี,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สิงห์บุรี,รย. 17 รถจักรยานยนต์สาธารณะ,18,15,0,0,2,0,0,0,4,0,0,3,
2566,สิงหาคม,สุโขทัย,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5195,4411,161,4,0,179,13,335,3,3,102,409,
2566,สิงหาคม,สุโขทัย,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,191,136,2,1,1,6,0,13,0,0,3,15,
2566,สิงหาคม,สุโขทัย,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5237,4563,36,9,1,150,4,349,1,1,167,345,
2566,สิงหาคม,สุโขทัย,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สุโขทัย,รย. 8 รถยนต์รับจ้างสามล้อ,1,1,0,0,0,0,0,0,0,1,0,1,
2566,สิงหาคม,สุโขทัย,รย. 12 รถจักรยานยนต์,15017,13889,729,134,0,353,1,657,22,1,69,494,
2566,สิงหาคม,สุโขทัย,รย. 13 รถแทร็กเตอร์,775,666,89,20,0,21,1,56,1,0,27,22,
2566,สิงหาคม,สุโขทัย,รย. 14 รถบดถนน,36,16,3,0,0,0,0,0,0,0,20,0,
2566,สิงหาคม,สุโขทัย,รย. 15 รถใช้ในงานเกษตรกรรม,72,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สุโขทัย,รย. 17 รถจักรยานยนต์สาธารณะ,6,5,0,0,0,0,0,0,1,0,0,1,
2566,สิงหาคม,สุพรรณบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,10887,9460,285,14,0,380,16,595,9,1,202,752,
2566,สิงหาคม,สุพรรณบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,388,310,0,0,2,13,1,13,1,0,9,24,
2566,สิงหาคม,สุพรรณบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,9371,8237,109,23,2,277,6,499,4,1,217,611,
2566,สิงหาคม,สุพรรณบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,4,4,0,0,0,0,0,0,0,0,1,1,
2566,สิงหาคม,สุพรรณบุรี,รย. 12 รถจักรยานยนต์,19551,17391,1132,228,2,969,5,917,29,0,229,1247,
2566,สิงหาคม,สุพรรณบุรี,รย. 13 รถแทร็กเตอร์,400,329,19,2,0,26,0,16,1,0,0,24,
2566,สิงหาคม,สุพรรณบุรี,รย. 14 รถบดถนน,28,18,0,0,0,0,0,1,0,0,0,0,
2566,สิงหาคม,สุพรรณบุรี,รย. 16 รถพ่วง,7,5,0,0,0,1,0,0,0,0,0,0,
2566,สิงหาคม,สุพรรณบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,33,25,0,0,1,0,0,0,7,0,1,3,
2566,สิงหาคม,สุราษฎร์ธานี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,16950,14383,578,54,0,555,21,1403,2,0,141,1108,
2566,สิงหาคม,สุราษฎร์ธานี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,442,309,13,8,1,34,1,23,5,1,5,50,
2566,สิงหาคม,สุราษฎร์ธานี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,11634,10092,220,31,2,347,7,861,7,0,221,715,
2566,สิงหาคม,สุราษฎร์ธานี,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,28,24,3,0,0,0,1,2,0,0,0,2,
2566,สิงหาคม,สุราษฎร์ธานี,รย. 9 รถยนต์บริการธุรกิจ,28,25,1,0,0,0,0,3,0,0,0,1,
2566,สิงหาคม,สุราษฎร์ธานี,รย. 10 รถยนต์บริการทัศนาจร,8,8,1,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สุราษฎร์ธานี,รย. 12 รถจักรยานยนต์,23732,20356,2537,314,1,1230,8,1688,155,1,101,1469,
2566,สิงหาคม,สุราษฎร์ธานี,รย. 13 รถแทร็กเตอร์,184,131,17,2,0,5,0,33,1,0,1,8,
2566,สิงหาคม,สุราษฎร์ธานี,รย. 14 รถบดถนน,24,21,1,0,0,0,0,0,1,0,0,1,
2566,สิงหาคม,สุราษฎร์ธานี,รย. 16 รถพ่วง,5,5,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สุราษฎร์ธานี,รย. 17 รถจักรยานยนต์สาธารณะ,17,17,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สุราษฎร์ธานี,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,6,1,0,0,5,0,0,0,0,0,0,0,
2566,สิงหาคม,สุรินทร์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7669,6615,191,9,0,254,19,492,3,2,62,490,
2566,สิงหาคม,สุรินทร์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,364,286,1,5,1,12,0,18,2,0,7,25,
2566,สิงหาคม,สุรินทร์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8115,6902,60,22,1,387,5,468,3,0,143,568,
2566,สิงหาคม,สุรินทร์,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สุรินทร์,รย. 12 รถจักรยานยนต์,19020,17663,2130,233,1,278,3,1483,38,2,54,613,
2566,สิงหาคม,สุรินทร์,รย. 13 รถแทร็กเตอร์,460,365,61,9,0,24,0,53,1,1,3,24,
2566,สิงหาคม,สุรินทร์,รย. 14 รถบดถนน,29,24,3,0,0,2,0,1,0,0,0,2,
2566,สิงหาคม,สุรินทร์,รย. 16 รถพ่วง,5,5,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,สุรินทร์,รย. 17 รถจักรยานยนต์สาธารณะ,28,26,0,0,1,0,1,0,1,0,0,2,
2566,สิงหาคม,สุรินทร์,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,0,0,0,0,0,0,0,0,0,1,0,
2566,สิงหาคม,หนองคาย,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4956,3874,104,5,0,176,7,368,5,0,84,783,
2566,สิงหาคม,หนองคาย,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,177,115,1,2,1,13,1,10,0,0,0,37,
2566,สิงหาคม,หนองคาย,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3374,2760,37,11,0,129,5,277,3,1,79,343,
2566,สิงหาคม,หนองคาย,รย. 9 รถยนต์บริการธุรกิจ,2,1,0,0,0,0,0,0,0,0,0,1,
2566,สิงหาคม,หนองคาย,รย. 12 รถจักรยานยนต์,7419,6478,880,111,0,235,14,637,3,0,51,496,
2566,สิงหาคม,หนองคาย,รย. 13 รถแทร็กเตอร์,128,81,26,2,0,8,1,29,2,0,1,7,
2566,สิงหาคม,หนองคาย,รย. 14 รถบดถนน,11,11,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,หนองบัวลำภู,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3272,2758,97,5,1,119,10,246,1,2,22,280,
2566,สิงหาคม,หนองบัวลำภู,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,128,91,1,2,0,5,1,3,0,0,3,11,
2566,สิงหาคม,หนองบัวลำภู,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3519,3005,27,8,1,118,9,260,2,0,83,287,
2566,สิงหาคม,หนองบัวลำภู,รย. 12 รถจักรยานยนต์,6585,5584,902,80,0,352,0,399,208,0,43,677,
2566,สิงหาคม,หนองบัวลำภู,รย. 13 รถแทร็กเตอร์,289,201,55,3,0,11,0,66,1,0,1,29,
2566,สิงหาคม,หนองบัวลำภู,รย. 14 รถบดถนน,2,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,หนองบัวลำภู,รย. 15 รถใช้ในงานเกษตรกรรม,2,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,หนองบัวลำภู,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,อ่างทอง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3686,3086,107,8,0,186,16,230,6,1,77,385,
2566,สิงหาคม,อ่างทอง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,151,116,2,1,0,8,0,3,0,0,3,12,
2566,สิงหาคม,อ่างทอง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2282,1892,52,4,0,112,16,154,2,0,91,243,
2566,สิงหาคม,อ่างทอง,รย. 8 รถยนต์รับจ้างสามล้อ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,อ่างทอง,รย. 12 รถจักรยานยนต์,5774,5039,318,111,0,419,2,183,24,0,58,415,
2566,สิงหาคม,อ่างทอง,รย. 13 รถแทร็กเตอร์,42,34,6,0,0,1,0,1,0,0,0,0,
2566,สิงหาคม,อ่างทอง,รย. 14 รถบดถนน,8,8,1,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,อ่างทอง,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,อ่างทอง,รย. 17 รถจักรยานยนต์สาธารณะ,26,23,0,0,1,0,0,0,4,0,0,1,
2566,สิงหาคม,อำนาจเจริญ,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,2265,1852,53,3,0,84,4,178,1,0,37,198,
2566,สิงหาคม,อำนาจเจริญ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,97,68,0,0,0,2,0,2,0,0,2,17,
2566,สิงหาคม,อำนาจเจริญ,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2493,2145,27,7,0,81,2,161,0,0,58,198,
2566,สิงหาคม,อำนาจเจริญ,รย. 12 รถจักรยานยนต์,4751,4224,574,53,0,116,0,310,3,0,21,168,
2566,สิงหาคม,อำนาจเจริญ,รย. 13 รถแทร็กเตอร์,158,125,26,2,0,14,1,12,0,0,3,9,
2566,สิงหาคม,อำนาจเจริญ,รย. 14 รถบดถนน,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,อำนาจเจริญ,รย. 17 รถจักรยานยนต์สาธารณะ,2,2,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,อุดรธานี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,15866,13391,710,22,0,632,28,1388,6,3,183,1336,
2566,สิงหาคม,อุดรธานี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,540,421,12,8,1,26,0,42,0,0,10,58,
2566,สิงหาคม,อุดรธานี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,12163,9968,145,34,3,617,17,1014,8,1,342,1172,
2566,สิงหาคม,อุดรธานี,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,อุดรธานี,รย. 9 รถยนต์บริการธุรกิจ,4,4,0,0,0,0,0,0,0,0,0,0,
