ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ,
2566,มิถุนายน,นครปฐม,รย. 14 รถบดถนน,25,25,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,นครปฐม,รย. 16 รถพ่วง,8,8,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,นครปฐม,รย. 17 รถจักรยานยนต์สาธารณะ,298,270,4,0,7,1,0,4,7,0,1,6,
2566,มิถุนายน,นครปฐม,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,2,0,0,0,1,0,0,0,0,0,0,0,
2566,มิถุนายน,นครพนม,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4603,3759,121,5,0,344,9,270,1,1,41,605,
2566,มิถุนายน,นครพนม,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,234,150,4,4,3,7,0,6,0,0,3,38,
2566,มิถุนายน,นครพนม,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3963,3350,34,12,0,221,2,205,0,2,83,345,
2566,มิถุนายน,นครพนม,รย. 12 รถจักรยานยนต์,10165,9176,933,132,0,265,24,754,4,0,83,415,
2566,มิถุนายน,นครพนม,รย. 13 รถแทร็กเตอร์,241,173,35,4,0,20,0,45,0,0,0,18,
2566,มิถุนายน,นครพนม,รย. 14 รถบดถนน,2,2,0,0,0,0,0,1,0,0,0,1,
2566,มิถุนายน,นครราชสีมา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,31145,26101,1409,65,0,1112,23,2794,14,7,360,2503,
2566,มิถุนายน,นครราชสีมา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,1076,839,10,8,1,36,1,60,1,2,13,81,
2566,มิถุนายน,นครราชสีมา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,22231,18977,360,59,5,725,23,1789,15,6,587,1541,
2566,มิถุนายน,นครราชสีมา,รย. 4 รถยนต์สามล้อส่วนบุคคล,3,2,0,0,1,0,0,0,0,0,0,0,
2566,มิถุนายน,นครราชสีมา,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5,3,0,1,0,0,2,1,0,0,0,2,
2566,มิถุนายน,นครราชสีมา,รย. 8 รถยนต์รับจ้างสามล้อ,111,107,0,0,0,0,0,8,0,1,3,15,
2566,มิถุนายน,นครราชสีมา,รย. 12 รถจักรยานยนต์,55466,48375,4303,610,2,2606,18,3333,43,6,354,3419,
2566,มิถุนายน,นครราชสีมา,รย. 13 รถแทร็กเตอร์,2171,1873,320,21,0,55,1,255,1,3,1,58,
2566,มิถุนายน,นครราชสีมา,รย. 14 รถบดถนน,26,23,2,0,0,2,0,0,0,0,0,0,
2566,มิถุนายน,นครราชสีมา,รย. 15 รถใช้ในงานเกษตรกรรม,1214,0,0,1,0,0,0,16,1,0,11,16,
2566,มิถุนายน,นครราชสีมา,รย. 16 รถพ่วง,22,21,6,1,0,0,0,0,0,0,0,3,
2566,มิถุนายน,นครราชสีมา,รย. 17 รถจักรยานยนต์สาธารณะ,104,95,0,0,2,0,0,1,5,0,2,4,
2566,มิถุนายน,นครราชสีมา,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,นครศรีธรรมราช,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,14916,12833,693,29,0,468,9,1192,2,0,138,863,
2566,มิถุนายน,นครศรีธรรมราช,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,451,350,3,11,1,13,0,18,6,0,6,22,
2566,มิถุนายน,นครศรีธรรมราช,รย. 3 รถยนต์บรรทุกส่วนบุคคล,10180,8866,274,41,1,229,9,791,5,1,168,548,
2566,มิถุนายน,นครศรีธรรมราช,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,นครศรีธรรมราช,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,4,3,0,0,0,0,0,1,0,0,0,0,
2566,มิถุนายน,นครศรีธรรมราช,รย. 9 รถยนต์บริการธุรกิจ,2,2,1,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,นครศรีธรรมราช,รย. 12 รถจักรยานยนต์,24700,21552,3414,356,0,911,4,1870,105,0,96,1375,
2566,มิถุนายน,นครศรีธรรมราช,รย. 13 รถแทร็กเตอร์,158,118,17,2,0,6,0,19,3,0,3,11,
2566,มิถุนายน,นครศรีธรรมราช,รย. 14 รถบดถนน,17,17,0,0,0,0,0,0,0,0,3,0,
2566,มิถุนายน,นครศรีธรรมราช,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,นครศรีธรรมราช,รย. 17 รถจักรยานยนต์สาธารณะ,34,32,0,0,1,0,0,0,0,0,0,0,
2566,มิถุนายน,นครศรีธรรมราช,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,3,0,0,0,3,0,0,0,0,0,0,0,
2566,มิถุนายน,นครสวรรค์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,11164,9402,475,17,0,416,22,915,8,3,197,912,
2566,มิถุนายน,นครสวรรค์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,377,279,2,4,2,13,1,22,1,1,7,26,
2566,มิถุนายน,นครสวรรค์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8232,7014,168,29,4,304,14,595,13,4,195,652,
2566,มิถุนายน,นครสวรรค์,รย. 8 รถยนต์รับจ้างสามล้อ,1,1,0,0,0,0,0,0,0,0,0,1,
2566,มิถุนายน,นครสวรรค์,รย. 12 รถจักรยานยนต์,23929,21483,2319,268,2,770,9,1360,38,1,161,1044,
2566,มิถุนายน,นครสวรรค์,รย. 13 รถแทร็กเตอร์,1776,1591,166,32,0,47,0,111,3,0,7,56,
2566,มิถุนายน,นครสวรรค์,รย. 14 รถบดถนน,13,12,1,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,นครสวรรค์,รย. 15 รถใช้ในงานเกษตรกรรม,73,0,0,0,0,0,0,1,0,0,1,0,
2566,มิถุนายน,นครสวรรค์,รย. 16 รถพ่วง,4,4,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,นครสวรรค์,รย. 17 รถจักรยานยนต์สาธารณะ,29,27,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,นนทบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,24314,23195,126,8,0,252,28,392,11,7,250,604,
2566,มิถุนายน,นนทบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,772,655,6,4,0,4,0,26,5,0,8,37,
2566,มิถุนายน,นนทบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6226,5899,11,9,1,82,3,144,4,0,125,238,
2566,มิถุนายน,นนทบุรี,รย. 4 รถยนต์สามล้อส่วนบุคคล,30,30,0,0,0,0,0,0,0,1,1,0,
2566,มิถุนายน,นนทบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,97,95,0,2,0,0,0,3,0,1,4,4,
2566,มิถุนายน,นนทบุรี,รย. 10 รถยนต์บริการทัศนาจร,10,9,0,0,0,0,0,1,0,0,1,1,
2566,มิถุนายน,นนทบุรี,รย. 12 รถจักรยานยนต์,14100,13339,49,33,31,413,5,114,3,0,85,398,
2566,มิถุนายน,นนทบุรี,รย. 13 รถแทร็กเตอร์,117,113,8,0,0,1,0,1,2,0,0,3,
2566,มิถุนายน,นนทบุรี,รย. 14 รถบดถนน,20,19,0,0,0,1,0,0,0,0,0,1,
2566,มิถุนายน,นนทบุรี,รย. 16 รถพ่วง,9,5,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,นนทบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,426,410,6,0,3,4,0,2,4,0,6,13,
2566,มิถุนายน,นราธิวาส,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4606,3926,106,7,0,149,29,193,3,0,41,337,
2566,มิถุนายน,นราธิวาส,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,121,83,0,2,0,1,0,3,1,0,1,10,
2566,มิถุนายน,นราธิวาส,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2421,2104,66,14,2,63,10,114,6,0,31,159,
2566,มิถุนายน,นราธิวาส,รย. 12 รถจักรยานยนต์,13619,12417,2121,270,0,91,1,1584,28,0,221,593,
2566,มิถุนายน,นราธิวาส,รย. 13 รถแทร็กเตอร์,49,34,1,0,0,1,0,0,0,0,0,1,
2566,มิถุนายน,นราธิวาส,รย. 14 รถบดถนน,15,14,0,0,0,0,0,1,0,0,0,0,
2566,มิถุนายน,นราธิวาส,รย. 17 รถจักรยานยนต์สาธารณะ,12,12,0,0,0,0,0,0,2,0,0,2,
2566,มิถุนายน,น่าน,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4316,3571,121,4,1,161,2,359,4,1,62,340,
2566,มิถุนายน,น่าน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,163,107,0,2,0,3,0,7,0,0,2,19,
2566,มิถุนายน,น่าน,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4822,4129,76,15,2,163,5,323,5,0,137,298,
2566,มิถุนายน,น่าน,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,น่าน,รย. 12 รถจักรยานยนต์,10501,9530,668,138,1,323,0,508,1,0,37,376,
2566,มิถุนายน,น่าน,รย. 13 รถแทร็กเตอร์,306,263,58,6,0,13,0,22,1,0,3,10,
2566,มิถุนายน,น่าน,รย. 14 รถบดถนน,6,5,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,น่าน,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,น่าน,รย. 17 รถจักรยานยนต์สาธารณะ,10,10,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,บึงกาฬ,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,2407,1988,76,5,0,107,4,167,1,0,16,216,
2566,มิถุนายน,บึงกาฬ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,105,68,0,0,0,6,0,5,2,0,0,11,
2566,มิถุนายน,บึงกาฬ,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2529,2145,20,5,0,93,3,192,0,0,49,182,
2566,มิถุนายน,บึงกาฬ,รย. 12 รถจักรยานยนต์,5162,4456,868,76,0,174,1,570,16,0,16,419,
2566,มิถุนายน,บึงกาฬ,รย. 13 รถแทร็กเตอร์,107,80,24,1,0,4,0,22,0,0,0,2,
2566,มิถุนายน,บึงกาฬ,รย. 14 รถบดถนน,3,3,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,บึงกาฬ,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,บึงกาฬ,รย. 17 รถจักรยานยนต์สาธารณะ,1,1,0,0,0,0,0,0,1,0,0,0,
2566,มิถุนายน,บุรีรัมย์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,8984,7624,282,17,0,360,12,612,6,2,92,707,
2566,มิถุนายน,บุรีรัมย์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,351,264,3,3,2,17,0,12,0,0,3,20,
2566,มิถุนายน,บุรีรัมย์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8533,7339,80,28,4,348,3,519,2,0,247,642,
2566,มิถุนายน,บุรีรัมย์,รย. 12 รถจักรยานยนต์,23688,20651,3911,275,1,1007,5,1641,26,0,92,1439,
2566,มิถุนายน,บุรีรัมย์,รย. 13 รถแทร็กเตอร์,700,581,193,11,0,30,0,80,0,0,1,28,
2566,มิถุนายน,บุรีรัมย์,รย. 14 รถบดถนน,46,43,2,0,0,0,0,2,1,0,0,0,
2566,มิถุนายน,บุรีรัมย์,รย. 15 รถใช้ในงานเกษตรกรรม,20,0,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,บุรีรัมย์,รย. 16 รถพ่วง,4,4,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,บุรีรัมย์,รย. 17 รถจักรยานยนต์สาธารณะ,15,14,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ปทุมธานี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,31016,30025,88,9,1,286,14,205,10,5,535,462,
2566,มิถุนายน,ปทุมธานี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,1483,1390,6,4,0,8,1,14,5,0,19,36,
2566,มิถุนายน,ปทุมธานี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,13782,13216,13,16,2,144,3,132,12,0,585,274,
2566,มิถุนายน,ปทุมธานี,รย. 12 รถจักรยานยนต์,29917,28723,45,123,23,644,1,122,71,1,111,557,
2566,มิถุนายน,ปทุมธานี,รย. 13 รถแทร็กเตอร์,175,154,20,0,0,7,0,10,1,0,0,9,
2566,มิถุนายน,ปทุมธานี,รย. 14 รถบดถนน,59,57,1,0,0,1,0,1,1,0,0,2,
2566,มิถุนายน,ปทุมธานี,รย. 16 รถพ่วง,14,14,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ปทุมธานี,รย. 17 รถจักรยานยนต์สาธารณะ,450,436,1,0,2,5,0,3,1,0,4,6,
2566,มิถุนายน,ประจวบคีรีขันธ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7710,6677,227,10,2,225,4,458,7,1,116,432,
2566,มิถุนายน,ประจวบคีรีขันธ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,209,161,0,3,0,5,1,10,3,0,4,18,
2566,มิถุนายน,ประจวบคีรีขันธ์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6141,5389,51,15,1,183,4,319,6,2,197,338,
2566,มิถุนายน,ประจวบคีรีขันธ์,รย. 8 รถยนต์รับจ้างสามล้อ,5,5,0,0,0,0,0,1,0,0,1,0,
2566,มิถุนายน,ประจวบคีรีขันธ์,รย. 9 รถยนต์บริการธุรกิจ,7,5,0,0,0,0,0,2,0,0,0,0,
2566,มิถุนายน,ประจวบคีรีขันธ์,รย. 12 รถจักรยานยนต์,14550,12832,1231,117,1,575,2,888,10,2,119,826,
2566,มิถุนายน,ประจวบคีรีขันธ์,รย. 13 รถแทร็กเตอร์,110,91,4,1,0,2,0,7,1,0,1,4,
2566,มิถุนายน,ประจวบคีรีขันธ์,รย. 14 รถบดถนน,6,4,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ประจวบคีรีขันธ์,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ประจวบคีรีขันธ์,รย. 17 รถจักรยานยนต์สาธารณะ,29,29,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ประจวบคีรีขันธ์,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,2,0,0,0,2,0,0,0,0,0,0,0,
2566,มิถุนายน,ปราจีนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7720,6671,217,10,0,289,19,517,7,2,87,580,
2566,มิถุนายน,ปราจีนบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,247,202,1,6,2,10,0,11,0,0,3,17,
2566,มิถุนายน,ปราจีนบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4784,4202,53,11,2,162,5,271,4,1,127,339,
2566,มิถุนายน,ปราจีนบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,6,6,0,1,0,0,0,0,0,0,1,0,
2566,มิถุนายน,ปราจีนบุรี,รย. 12 รถจักรยานยนต์,11957,10658,1701,162,0,513,2,705,43,0,81,722,
2566,มิถุนายน,ปราจีนบุรี,รย. 13 รถแทร็กเตอร์,174,133,16,0,0,7,0,15,0,1,0,7,
2566,มิถุนายน,ปราจีนบุรี,รย. 14 รถบดถนน,7,4,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ปราจีนบุรี,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ปราจีนบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,16,15,0,0,0,0,0,0,8,0,0,6,
2566,มิถุนายน,ปัตตานี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4911,4148,120,13,1,197,27,281,2,0,38,414,
2566,มิถุนายน,ปัตตานี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,194,138,2,1,3,17,0,14,1,0,6,24,
2566,มิถุนายน,ปัตตานี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2682,2300,27,8,4,96,4,161,2,0,38,186,
2566,มิถุนายน,ปัตตานี,รย. 9 รถยนต์บริการธุรกิจ,14,11,0,0,0,0,0,0,1,1,1,3,
2566,มิถุนายน,ปัตตานี,รย. 12 รถจักรยานยนต์,11680,10714,1611,157,1,237,3,1015,34,1,35,444,
2566,มิถุนายน,ปัตตานี,รย. 13 รถแทร็กเตอร์,40,33,1,0,0,0,1,1,0,0,0,0,
2566,มิถุนายน,ปัตตานี,รย. 14 รถบดถนน,19,14,2,0,0,1,1,0,0,0,0,1,
2566,มิถุนายน,ปัตตานี,รย. 17 รถจักรยานยนต์สาธารณะ,25,23,0,0,1,0,0,1,1,0,0,1,
2566,มิถุนายน,พระนครศรีอยุธยา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,14636,12631,444,20,0,587,28,947,12,1,298,1198,
2566,มิถุนายน,พระนครศรีอยุธยา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,995,556,4,9,1,14,3,32,5,0,24,45,
2566,มิถุนายน,พระนครศรีอยุธยา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7230,6002,113,21,5,338,16,537,6,0,252,693,
2566,มิถุนายน,พระนครศรีอยุธยา,รย. 8 รถยนต์รับจ้างสามล้อ,77,72,0,1,0,0,0,6,0,0,9,6,
2566,มิถุนายน,พระนครศรีอยุธยา,รย. 12 รถจักรยานยนต์,18718,16383,2828,189,14,895,12,1143,51,0,154,1291,
2566,มิถุนายน,พระนครศรีอยุธยา,รย. 13 รถแทร็กเตอร์,83,63,4,2,0,3,0,8,6,0,0,12,
2566,มิถุนายน,พระนครศรีอยุธยา,รย. 14 รถบดถนน,9,8,0,0,0,0,0,0,0,0,0,1,
2566,มิถุนายน,พระนครศรีอยุธยา,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,พระนครศรีอยุธยา,รย. 16 รถพ่วง,5,5,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,พระนครศรีอยุธยา,รย. 17 รถจักรยานยนต์สาธารณะ,210,194,2,0,11,0,0,3,4,0,0,6,
2566,มิถุนายน,พระนครศรีอยุธยา,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,1,0,0,1,0,0,0,0,0,0,0,
2566,มิถุนายน,พะเยา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5328,4366,163,8,0,238,15,450,7,0,86,476,
2566,มิถุนายน,พะเยา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,246,114,3,2,3,8,0,12,0,0,1,17,
2566,มิถุนายน,พะเยา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4315,3736,67,7,2,123,10,324,1,0,91,305,
2566,มิถุนายน,พะเยา,รย. 12 รถจักรยานยนต์,11108,10222,830,92,3,189,2,679,12,0,131,362,
2566,มิถุนายน,พะเยา,รย. 13 รถแทร็กเตอร์,257,220,12,3,0,13,0,21,0,0,2,12,
2566,มิถุนายน,พะเยา,รย. 14 รถบดถนน,8,8,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,พะเยา,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,พะเยา,รย. 17 รถจักรยานยนต์สาธารณะ,5,3,0,0,2,0,0,0,1,0,0,1,
2566,มิถุนายน,พังงา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,2887,2551,83,4,3,78,2,124,2,0,34,147,
2566,มิถุนายน,พังงา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,110,71,1,1,0,4,0,5,6,0,0,5,
2566,มิถุนายน,พังงา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2113,1896,52,6,0,38,0,120,1,0,49,95,
2566,มิถุนายน,พังงา,รย. 9 รถยนต์บริการธุรกิจ,19,15,0,0,0,0,0,2,1,0,2,3,
2566,มิถุนายน,พังงา,รย. 10 รถยนต์บริการทัศนาจร,9,9,1,0,1,0,0,0,0,0,0,0,
2566,มิถุนายน,พังงา,รย. 12 รถจักรยานยนต์,5841,5082,541,59,0,307,0,270,5,0,29,307,
2566,มิถุนายน,พังงา,รย. 13 รถแทร็กเตอร์,20,14,2,0,0,0,0,2,0,0,0,0,
2566,มิถุนายน,พังงา,รย. 16 รถพ่วง,4,4,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,พังงา,รย. 17 รถจักรยานยนต์สาธารณะ,15,15,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,พัทลุง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5561,4831,121,12,0,146,7,384,4,0,40,344,
2566,มิถุนายน,พัทลุง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,139,106,0,2,0,0,0,2,2,0,1,6,
2566,มิถุนายน,พัทลุง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3935,3511,62,11,2,93,3,234,2,0,50,270,
2566,มิถุนายน,พัทลุง,รย. 12 รถจักรยานยนต์,12920,11817,1090,146,2,347,2,789,16,0,79,653,
2566,มิถุนายน,พัทลุง,รย. 13 รถแทร็กเตอร์,88,73,5,1,0,4,0,7,0,0,0,3,
2566,มิถุนายน,พัทลุง,รย. 14 รถบดถนน,11,10,1,0,0,1,0,0,0,0,0,0,
2566,มิถุนายน,พัทลุง,รย. 17 รถจักรยานยนต์สาธารณะ,34,33,1,0,0,0,0,0,0,0,0,1,
2566,มิถุนายน,พิจิตร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4558,3888,96,8,0,195,11,279,3,0,56,326,
2566,มิถุนายน,พิจิตร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,246,147,0,1,3,3,0,4,0,0,5,9,
2566,มิถุนายน,พิจิตร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4234,3679,51,18,2,141,11,255,3,9,96,319,
2566,มิถุนายน,พิจิตร,รย. 12 รถจักรยานยนต์,12964,11950,1072,179,0,320,9,708,20,1,71,483,
2566,มิถุนายน,พิจิตร,รย. 13 รถแทร็กเตอร์,484,402,52,6,0,12,0,66,0,0,4,15,
2566,มิถุนายน,พิจิตร,รย. 14 รถบดถนน,20,14,3,0,0,0,0,0,0,0,6,0,
2566,มิถุนายน,พิจิตร,รย. 15 รถใช้ในงานเกษตรกรรม,22,0,0,0,0,0,0,1,0,0,1,1,
2566,มิถุนายน,พิจิตร,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,พิจิตร,รย. 17 รถจักรยานยนต์สาธารณะ,6,5,0,0,0,0,0,0,2,0,0,2,
2566,มิถุนายน,พิษณุโลก,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,13391,10996,632,18,1,585,37,1234,13,2,215,1333,
2566,มิถุนายน,พิษณุโลก,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,448,268,5,4,0,18,1,24,2,0,9,39,
2566,มิถุนายน,พิษณุโลก,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8289,6933,207,22,2,299,10,704,19,2,249,677,
2566,มิถุนายน,พิษณุโลก,รย. 4 รถยนต์สามล้อส่วนบุคคล,2,2,0,2,0,0,0,0,0,0,0,0,
2566,มิถุนายน,พิษณุโลก,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,28,25,0,0,0,0,0,0,2,0,0,1,
2566,มิถุนายน,พิษณุโลก,รย. 8 รถยนต์รับจ้างสามล้อ,4,4,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,พิษณุโลก,รย. 12 รถจักรยานยนต์,24526,22242,1938,283,0,752,9,1221,51,0,197,1128,
2566,มิถุนายน,พิษณุโลก,รย. 13 รถแทร็กเตอร์,775,660,117,6,0,37,0,62,0,0,0,31,
2566,มิถุนายน,พิษณุโลก,รย. 14 รถบดถนน,14,13,1,0,0,0,0,1,0,0,0,1,
2566,มิถุนายน,พิษณุโลก,รย. 15 รถใช้ในงานเกษตรกรรม,231,0,0,2,0,0,0,2,0,0,2,2,
2566,มิถุนายน,พิษณุโลก,รย. 16 รถพ่วง,7,7,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,พิษณุโลก,รย. 17 รถจักรยานยนต์สาธารณะ,6,4,0,0,0,0,0,0,5,0,0,2,
2566,มิถุนายน,พิษณุโลก,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,1,0,0,1,0,0,0,0,0,0,0,
2566,มิถุนายน,เพชรบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7462,6310,311,14,0,295,27,588,2,1,123,587,
2566,มิถุนายน,เพชรบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,234,184,0,1,2,9,0,8,1,0,1,13,
2566,มิถุนายน,เพชรบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5045,4322,119,9,0,172,12,346,4,1,122,362,
2566,มิถุนายน,เพชรบุรี,รย. 9 รถยนต์บริการธุรกิจ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,เพชรบุรี,รย. 12 รถจักรยานยนต์,14362,12788,1825,187,3,457,7,817,221,0,83,837,
2566,มิถุนายน,เพชรบุรี,รย. 13 รถแทร็กเตอร์,73,63,5,1,0,3,0,3,0,0,0,3,
2566,มิถุนายน,เพชรบุรี,รย. 14 รถบดถนน,18,16,1,0,0,1,0,0,0,0,0,1,
2566,มิถุนายน,เพชรบุรี,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,เพชรบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,41,37,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,เพชรบูรณ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7583,6446,213,16,0,291,11,513,6,3,93,542,
2566,มิถุนายน,เพชรบูรณ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,281,211,1,1,0,6,0,8,0,0,1,11,
